sample_id,idFinal,grupo,motivo,model_key,prompt_type,ruleset,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El IVA del kilo de pan es de 190 dólares.,40.30020183472869,0.7707592248916626,0.3225806451612903,0.6666666666666666,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada ciento facturados, la empresa gasta dos centésimos veinta.

(For every hundred dollars billed, the company spends twenty cents on interest.)",47.55166157340071,0.6902234554290771,0.2105263157894737,2.0,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.",La rentabilidad media anual de una inversiones en países desarrollados suele oscilar entre el 6 al 8 por ciento.,44.08024598231617,0.8989804983139038,0.5333333333333332,0.7916666666666666,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"En esta reflexión, se creó este capítulo para pertenecer al Libro Maestro de donde es fundamental parte.

(",41.3254973440732,0.7670770883560181,0.3333333333333333,0.68,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, independientemente de cómo se hubiese financiado.

(Accounts of assets reflect what an organization owns, regardless of how it was financed.)",38.303660912356555,0.6850143671035767,0.2916666666666667,1.875,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Por cada dólar de pasivo actual, la empresa tiene $1,03 en activos corrientes muy líiquidos.",38.719058831119675,0.7884594202041626,0.34146341463414637,0.8421052631578947,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"La renta por persona en este país es la más alta en América Latina, aproximadamente US$25.000 según los datos del año 2019.",31.361823361823358,0.7580463290214539,0.24000000000000002,1.1428571428571428,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"Mostra los beneficios o pérdidas de la empresa en un período y explica (usando la fórmula ""ingresos - (costos + gastos)"") cómo se generó ese resultado.",52.26312083335987,0.8774258494377136,0.6938775510204083,0.9230769230769231,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El EFE examina la liquidez de una operación en lugar de mostrar su solvencia (Ross, Westerfield y Bradford, 2018).",32.079147634265226,0.734301745891571,0.2727272727272727,0.6333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: tarifa oficial que establece los derechos que se pagan en diferentes áreas, como las judiciales, aduanas, ferroviarias, etc. Tasa, valoración, norma, ley.",35.99070734906648,0.8615798354148865,0.4912280701754386,0.8846153846153846,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valía aproximadamente $300, pero en finales de 2019 alcanzó los $15.000 y siguió fluctuando con subidas y bajas.",39.62340307573343,0.7765846848487854,0.32,1.0434782608695652,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará progresivamente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.",34.83636627801388,0.7395133972167969,0.4242424242424242,1.08,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de tomar un crédito y su respectiva deuda, preguntarse lo siguiente: ¿Realmente necesito este artículo inmediatamente o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés y hay costos adicionales?., ¿Cuánto será mi pago mensual y cuándo vence?., ¿Tengo suficiente capacidad financiera para pagar el crédito?., ¿Qué ocurriría si no pagas a tiempo?, ¿Cuál es el costo extra de usar el crédito?., ¿Qué tendré que renunciar para pagar el crédito (costo de oportunidad)? Considerando todo lo anterior, ¿es válido utilizar el crédito?",41.270644357483285,0.8613870739936829,0.6798029556650247,0.9038461538461539,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más destacado en promover ideas comunes durante los siglos XV y XVI. En una serie de advertencias, aconsejaba a la gente cultivar tierras desierta, reducir el consumo de cosas extranjeras y modas frivolas; mantener altos precios de artículos vendibles al exterior y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, etc.",34.933185784297486,0.8499283790588379,0.5034013605442177,0.8767123287671232,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde mediados del siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercado, representado principalmente por los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico surgió en la llamada ""escuela austríaca"" al principio del siglo XX y fue adoptado y expandido por la Universidad de Chicago.",35.50358563409447,0.8168511390686035,0.41739130434782606,0.9264705882352942,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","El informe incluye tus datos personales y laborales, además de tu deuda total, pagos tardíos, préstamos sin pago, tiempo de uso de crédito, crédito disponible, crédito usado en todas cuentas, cuentas en colección, quiebras declaradas y embargos, facturas impagas y consultas sobre tu crédito hechas por terceros.",34.25449287269607,0.7265750765800476,0.23333333333333334,0.3671875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,zero-shot,R0,0.2,0.85,1.1,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","Las categorías y tasas de la ley de renta de 2019 se resumen a continuación:

- Rentas de capital: Tasa general del 25% o 27,5%. Afectan utilidades de empresas y inversiones.
- Rentas laborales: Progresiva entre el 0% y el 40%. Incluyen ingresos de trabajadores dependientes y jubilados.
- Rentas mixtas: Tasa progresiva entre el 0% y el 40%, menos impuestos pagados en primera y segunda categorías.
- Rentas no residentes: Tasa adicional del 35%. Afectan transferencias fuera del país.",39.01991630825866,0.7467703223228455,0.3564356435643565,0.6363636363636364,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,zero-shot,R0,0.3,0.9,1.15,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se llama ""horda primitiva"".",69.18410293410294,0.8930844664573669,0.7368421052631577,0.9,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar al día en una envoltura o botella, además de las monedas de cambio.",37.4728829408866,0.7956227660179138,0.36363636363636365,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Uno de los desafíos principales en los negocios es determinar los precios de los productos.,31.53569254962444,0.8303622007369995,0.21428571428571427,0.8823529411764706,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El IVA del kilo de pan es de 190 dólares.,40.30020183472869,0.7707592248916626,0.3225806451612903,0.6666666666666666,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada ciento facturados, la empresa gasta dos centésimos veinta.

(For every hundred dollars billed, the company spends twenty cents on interest.)",47.55166157340071,0.6902234554290771,0.2105263157894737,2.0,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.",La rentabilidad media de una inversiones en países avanzados suele oscilar entre un 6% y un 8% al año.,33.82360643643406,0.8576731085777283,0.391304347826087,0.7916666666666666,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"En esta reflexión, se creó este capítulo para pertenecer al Libro Maestro de donde es fundamental parte.

(In this reflection, this chapter was created to be part of the Master Book where it is essential.)",40.82129566340093,0.6728827357292175,0.23333333333333334,1.4,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8262124061584473,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Por cada dólar de pasivo actual, la empresa tiene 0,93 dólar en activos corrientes muy líquidos.",44.416007128597435,0.8340772986412048,0.46511627906976744,0.8947368421052632,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"La renta per cápita es la más alta en América Latina, con aproximadamente US$25.000 por persona según datos del año 2019.",39.6040818906094,0.7829082012176514,0.4489795918367347,1.0952380952380953,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"Mostra los beneficios o pérdidas de la empresa en un período y explica (usando la fórmula ""ingresos - (costas + gastos)"") cómo se generó este resultado.",51.628858592042405,0.8740177154541016,0.6530612244897959,0.9230769230769231,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El EFE examina la liquididad de una operación en lugar de mostrar resultados financieros (Ross, Westerfield y Bradford, 2018).",28.298911736411736,0.7237284779548645,0.2727272727272727,0.6333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las judiciales, aduanas, ferrocarriles y más. Valoraciones, tasas, reglas o leyes.",49.05027510379677,0.8733587861061096,0.4666666666666667,1.0,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valoraba aproximadamente $300, pero en finales de 2019 alcanzó los $15.000 y siguió fluctuando con subidas y bajas.

(In the beginning, each coin was worth around $300, but by the end of 2019 it had reached $15,000 and continued to rise and fall.)",35.52811493208771,0.71107417345047,0.16,2.1739130434782608,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.",33.76938969044232,0.7285828590393066,0.3939393939393939,1.08,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de tomar un crédito y su respectiva deuda, preguntarse lo siguiente: Realmente lo necesito ahora o puedo esperar a guardar el dinero suficiente para comprarlo? Puedo calificar para el crédito? Cuál es la tasa de interés y hay costos adicionales? ¿Cuánto sería mi pago mensual y cuándo vencía? Tengo capacidad financiera suficiente para pagarlo? Qué pasaría si no pagaba a tiempo? Cuál sería el costo extra por usar crédito? Y, teniendo en cuenta lo anterior, es válido utilizar crédito?",44.24191664224262,0.8074185252189636,0.6031746031746033,0.7692307692307693,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el principal representante de las ideias dominantes en los siglos XV y XVI, y le recomendaba a la gente cultivar tierras desierta, reducir el consumo de bienes extranjeros y modas frivolas; mantener altos precios de artículos vendidos al exterior y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, etc.",35.17620813139516,0.8442062139511108,0.5174825174825174,0.8356164383561644,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde mediados del siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercado, representado principalmente por los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico surgió en la llamada ""escuela austríaca"" al principio del siglo XX y fue adquirido y ampliado por la Universidad de Chicago.",37.34619425614816,0.8154839873313904,0.41739130434782606,0.9264705882352942,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","El informe incluye tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, además de tus deudas y pagos. Este incluye: el total de tus deudas; si se encontraron pagos tardíos; existencia de préstamos sin pago; tiempo que has estado usando crédito; cantidad de crédito disponible; cantidad de crédito en uso en todas tus cuentas; si una cuenta está en colecto; declaraciones de quiebra recientes; embargo de bienes; facturas impagas, como aquellas de servicios públicos o gastos médicos; consultas sobre tu crédito realizadas por terceros (como inquilinos y entidades crediticias).",29.64160063630383,0.7496196031570435,0.2774566473988439,0.75,0
