row_id,instruction,output,text
2485,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
¿Qué riesgos puede tener el uso de certificados de depósito?

Versión simplificada:",¿Cuáles son los riesgos de los certificados de depósito?,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
¿Qué riesgos puede tener el uso de certificados de depósito?

Versión simplificada:¿Cuáles son los riesgos de los certificados de depósito?"
2491,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
¿Cómo se accede a los certificados de depósito (lugares, requisitos, documentos, etc.)?

Versión simplificada:",¿Cómo acceder a los certificados de depósito?,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
¿Cómo se accede a los certificados de depósito (lugares, requisitos, documentos, etc.)?

Versión simplificada:¿Cómo acceder a los certificados de depósito?"
2493,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El 31 de enero, en Mutual Alajuela por una inversión a un año, con retiro de intereses, en forma mensual, ofrecen una tasa de 10,75% en colones, en títulos físicos.

Versión simplificada:","El treinta y uno de enero, en Mutual Alajuela ofrecen una tasa de diez coma setenta y cinco por ciento por una inversión en colones a un año con retiro mensual de intereses.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El 31 de enero, en Mutual Alajuela por una inversión a un año, con retiro de intereses, en forma mensual, ofrecen una tasa de 10,75% en colones, en títulos físicos.

Versión simplificada:El treinta y uno de enero, en Mutual Alajuela ofrecen una tasa de diez coma setenta y cinco por ciento por una inversión en colones a un año con retiro mensual de intereses."
2496,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Valores cuyo rendimiento no se reconoce en forma explícita bajo la forma de intereses, sino a través de descuentos sobre el valor nominal (original).

Versión simplificada:",Valores con ganancia no explícita bajo la forma de intereses sino por descuentos sobre el valor original.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Valores cuyo rendimiento no se reconoce en forma explícita bajo la forma de intereses, sino a través de descuentos sobre el valor nominal (original).

Versión simplificada:Valores con ganancia no explícita bajo la forma de intereses sino por descuentos sobre el valor original."
2504,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Están gravados con el 8% de impuesto.

Versión simplificada:",Tienen el ocho por ciento de impuesto.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Están gravados con el 8% de impuesto.

Versión simplificada:Tienen el ocho por ciento de impuesto."
2515,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El tipo de deuda menos beneficioso se denomina deuda de consumo; se trata del dinero que pides prestado (a un banco, tarjeta de crédito u otra fuente) para comprar artículos que no aumentan de valor con el paso del tiempo.

Versión simplificada:",La deuda de consumo es la menos beneficiosa. Es el dinero prestado para comprar artículos que no suben de precio con el tiempo.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El tipo de deuda menos beneficioso se denomina deuda de consumo; se trata del dinero que pides prestado (a un banco, tarjeta de crédito u otra fuente) para comprar artículos que no aumentan de valor con el paso del tiempo.

Versión simplificada:La deuda de consumo es la menos beneficiosa. Es el dinero prestado para comprar artículos que no suben de precio con el tiempo."
2518,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Antes de suscribirte a un plan de recompensas de una tarjeta de crédito que tiene un costo anual alto o tasas de interés elevadas, ten en cuenta que las millas de la aerolínea solo sirven si realmente puedes usarlas, y es posible que los incentivos en efectivo no cubran el cargo anual.

Versión simplificada:","Antes de suscribirte a un plan de recompensas de una tarjeta de crédito debes tomar en cuenta algunos aspectos. Por ejemplo, las millas de aerolínea sirven si puedes usarlas y los premios en efectivo no cubren el cargo anual.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Antes de suscribirte a un plan de recompensas de una tarjeta de crédito que tiene un costo anual alto o tasas de interés elevadas, ten en cuenta que las millas de la aerolínea solo sirven si realmente puedes usarlas, y es posible que los incentivos en efectivo no cubran el cargo anual.

Versión simplificada:Antes de suscribirte a un plan de recompensas de una tarjeta de crédito debes tomar en cuenta algunos aspectos. Por ejemplo, las millas de aerolínea sirven si puedes usarlas y los premios en efectivo no cubren el cargo anual."
2527,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
No obstante, debes solicitar una copia del informe a la agencia que lo elaboró dentro de un plazo específico, generalmente, 60 días después de que te denegaron el crédito.

Versión simplificada:","Sin embargo, debes pedir a la agencia una copia del informo en un plazo específico.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
No obstante, debes solicitar una copia del informe a la agencia que lo elaboró dentro de un plazo específico, generalmente, 60 días después de que te denegaron el crédito.

Versión simplificada:Sin embargo, debes pedir a la agencia una copia del informo en un plazo específico."
2528,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Aproximadamente el 20 por ciento de los informes crediticios contienen información inexacta.

Versión simplificada:",Aproximadamente el veinte por ciento de los informes crediticios tienen información incorrecta.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Aproximadamente el 20 por ciento de los informes crediticios contienen información inexacta.

Versión simplificada:Aproximadamente el veinte por ciento de los informes crediticios tienen información incorrecta."
2533,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Quizás puedas solucionar el problema con una simple llamada tele fónica, pero siempre pide documentos escritos para certificarlo, por ejemplo, un correo electrónico o una carta.

Versión simplificada:","Quizás soluciones el problema por llamada, pero necesitas documentos escritos para certificarlo.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Quizás puedas solucionar el problema con una simple llamada tele fónica, pero siempre pide documentos escritos para certificarlo, por ejemplo, un correo electrónico o una carta.

Versión simplificada:Quizás soluciones el problema por llamada, pero necesitas documentos escritos para certificarlo."
2539,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si pierdes la tarjeta o te la roban, serás responsable de pagar como máximo $50 de los cargos no autorizados, siempre que llames a la empresa emisora de la tarjeta no bien te percates de que no la tienes.

Versión simplificada:",Si pierdes la tarjeta pagarás máximo cincuenta dólares de los cargos no autorizados. Pero debes llamar a la empresa emisora de la tarjeta.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si pierdes la tarjeta o te la roban, serás responsable de pagar como máximo $50 de los cargos no autorizados, siempre que llames a la empresa emisora de la tarjeta no bien te percates de que no la tienes.

Versión simplificada:Si pierdes la tarjeta pagarás máximo cincuenta dólares de los cargos no autorizados. Pero debes llamar a la empresa emisora de la tarjeta."
2540,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
También puedes querer usar una tarjeta de crédito para determinar tu solvencia.

Versión simplificada:",También puedes usar una tarjeta de crédito para determinar tu capacidad financiera.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
También puedes querer usar una tarjeta de crédito para determinar tu solvencia.

Versión simplificada:También puedes usar una tarjeta de crédito para determinar tu capacidad financiera."
2544,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Sal recibió la oferta de esa tarjeta, que cobraba una tasa de interés del 18 por ciento, en su correo durante el último año de la universidad.

Versión simplificada:",Sal recibió la oferta de la tarjeta en su correo. Cobraba una tasa de interés del dieciocho por ciento.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Sal recibió la oferta de esa tarjeta, que cobraba una tasa de interés del 18 por ciento, en su correo durante el último año de la universidad.

Versión simplificada:Sal recibió la oferta de la tarjeta en su correo. Cobraba una tasa de interés del dieciocho por ciento."
2547,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Además de pagar los $1000 iniciales, tuvo que pagar $474 de intereses.

Versión simplificada:","Además de los mil dólares, pagó cuatrocientos setenta y cuatro dólares de intereses.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Además de pagar los $1000 iniciales, tuvo que pagar $474 de intereses.

Versión simplificada:Además de los mil dólares, pagó cuatrocientos setenta y cuatro dólares de intereses."
2552,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Usa las tarjetas de crédito solo para las compras fundamentales o los gastos que puedes pagar el mes siguiente antes de que te cobren intereses.

Versión simplificada:",Usa las tarjetas de crédito solo para compras importantes o gastos a pagar el mes siguiente.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Usa las tarjetas de crédito solo para las compras fundamentales o los gastos que puedes pagar el mes siguiente antes de que te cobren intereses.

Versión simplificada:Usa las tarjetas de crédito solo para compras importantes o gastos a pagar el mes siguiente."
2556,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Usa la hoja de cálculo de la página 15 para comparar créditos y compara las tasas de interés y los costos de al menos tres entidades crediticias.

Versión simplificada:","Usa la hoja de cálculo de la página quince para comparar créditos, tasas de interés y costos de mínimo tres empresas crediticias.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Usa la hoja de cálculo de la página 15 para comparar créditos y compara las tasas de interés y los costos de al menos tres entidades crediticias.

Versión simplificada:Usa la hoja de cálculo de la página quince para comparar créditos, tasas de interés y costos de mínimo tres empresas crediticias."
2557,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Presta atención a la información sobre los pagos mínimos que aparece en los estados de cuenta de la tarjeta de crédito.

Versión simplificada:",Considera los pagos mínimos presentes en los estados de cuenta de la tarjeta de crédito.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Presta atención a la información sobre los pagos mínimos que aparece en los estados de cuenta de la tarjeta de crédito.

Versión simplificada:Considera los pagos mínimos presentes en los estados de cuenta de la tarjeta de crédito."
2570,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La sensación de desesperanza que aparece frecuentemente cuando el endeudamiento es excesivo puede afectar tu comportamiento, perjudicar tu bienestar físico y emocional, y afectar relaciones importantes.

Versión simplificada:","La desesperanza aparece cuando el endeudamiento es excesivo. Afecta tu comportamiento, tus relaciones y tu bienestar físico y emocional.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La sensación de desesperanza que aparece frecuentemente cuando el endeudamiento es excesivo puede afectar tu comportamiento, perjudicar tu bienestar físico y emocional, y afectar relaciones importantes.

Versión simplificada:La desesperanza aparece cuando el endeudamiento es excesivo. Afecta tu comportamiento, tus relaciones y tu bienestar físico y emocional."
2574,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si cancelas una deuda, no dejes de apartar ese dinero: destínalo a pagar otra deuda.

Versión simplificada:","Si pagas una deuda, usa ese dinero para pagar otra deuda.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si cancelas una deuda, no dejes de apartar ese dinero: destínalo a pagar otra deuda.

Versión simplificada:Si pagas una deuda, usa ese dinero para pagar otra deuda."
2579,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Posiblemente sea mejor cambiar el auto por otro más barato o usar un medio de transporte alternativo, en vez de dejar que el acreedor recupere el auto, lo que dañaría tus antecedentes crediticios.

Versión simplificada:",Puedes cambiarlo por uno más barato o usar otro medio de transporte. No dejes que el fiador recupere el carro porque daña tu historial crediticio.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Posiblemente sea mejor cambiar el auto por otro más barato o usar un medio de transporte alternativo, en vez de dejar que el acreedor recupere el auto, lo que dañaría tus antecedentes crediticios.

Versión simplificada:Puedes cambiarlo por uno más barato o usar otro medio de transporte. No dejes que el fiador recupere el carro porque daña tu historial crediticio."
2581,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
(Si tienes responsabilidades familiares, primero considera cómo afectaría tu ausencia al bienestar de tu familia).

Versión simplificada:","Si tienes responsabilidades familiares, considera cómo afectará tu ausencia al bienestar de tu familia.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
(Si tienes responsabilidades familiares, primero considera cómo afectaría tu ausencia al bienestar de tu familia).

Versión simplificada:Si tienes responsabilidades familiares, considera cómo afectará tu ausencia al bienestar de tu familia."
2582,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cambia los préstamos con tasas de interés altas por un único préstamo con tasas de interés bajas y deja de generar nuevos cargos.

Versión simplificada:",Cambia los préstamos con tasas de interés altas por uno con tasas de interés bajas y no hagas más cargos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cambia los préstamos con tasas de interés altas por un único préstamo con tasas de interés bajas y deja de generar nuevos cargos.

Versión simplificada:Cambia los préstamos con tasas de interés altas por uno con tasas de interés bajas y no hagas más cargos."
2591,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Con frecuencia, estas compañías cobran honorarios costosos por cosas que podrías hacer tú mismo.

Versión simplificada:",Estas compañías cobran precios muy altos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Con frecuencia, estas compañías cobran honorarios costosos por cosas que podrías hacer tú mismo.

Versión simplificada:Estas compañías cobran precios muy altos."
2594,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En poco tiempo, si continúas haciendo los pagos regularmente, los montos adeudados disminuirán.

Versión simplificada:","En poco tiempo, los montos adeudados bajarán.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En poco tiempo, si continúas haciendo los pagos regularmente, los montos adeudados disminuirán.

Versión simplificada:En poco tiempo, los montos adeudados bajarán."
2596,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cuando elimines una deuda, celebra tu progreso, pero evita que la celebración te haga contraer deudas nuevamente.

Versión simplificada:","Cuando elimines una deuda, celebra sin adquirir nuevas deudas.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cuando elimines una deuda, celebra tu progreso, pero evita que la celebración te haga contraer deudas nuevamente.

Versión simplificada:Cuando elimines una deuda, celebra sin adquirir nuevas deudas."
2599,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Mantén la relación entre deuda e ingresos por debajo del 20 por ciento (sin incluir la deuda hipotecaria).

Versión simplificada:",Mantén la relación entre deuda e ingresos por debajo del veinte por ciento.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Mantén la relación entre deuda e ingresos por debajo del 20 por ciento (sin incluir la deuda hipotecaria).

Versión simplificada:Mantén la relación entre deuda e ingresos por debajo del veinte por ciento."
2603,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Posiblemente puedas conservar algunos artículos, por ejemplo, el auto y algunos bienes personales.

Versión simplificada:",Posiblemente conserves algunos artículos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Posiblemente puedas conservar algunos artículos, por ejemplo, el auto y algunos bienes personales.

Versión simplificada:Posiblemente conserves algunos artículos."
2607,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En 2005 se modificaron las leyes federales sobre quiebra, aumentando las exigencias para que las personas puedan solicitar la quiebra del capítulo 7.

Versión simplificada:",En dos mil cinco se modificaron las leyes federales sobre quiebra. Aumentaron los requisitos para solicitar la quiebra.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En 2005 se modificaron las leyes federales sobre quiebra, aumentando las exigencias para que las personas puedan solicitar la quiebra del capítulo 7.

Versión simplificada:En dos mil cinco se modificaron las leyes federales sobre quiebra. Aumentaron los requisitos para solicitar la quiebra."
2609,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En general, los acreedores están de acuerdo en aceptar un monto menor al monto total adeudado.

Versión simplificada:","Generalmente, los fiadores acuerdan aceptar un monto menor al total de la deuda.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En general, los acreedores están de acuerdo en aceptar un monto menor al monto total adeudado.

Versión simplificada:Generalmente, los fiadores acuerdan aceptar un monto menor al total de la deuda."
2610,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La quiebra del capítulo 13 permanece en tus antecedentes crediticios por al menos siete años.

Versión simplificada:",Esta quiebra permanece en tu historial por siete años.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La quiebra del capítulo 13 permanece en tus antecedentes crediticios por al menos siete años.

Versión simplificada:Esta quiebra permanece en tu historial por siete años."
2618,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Solicité la quiebra prevista en el capítulo 13 hace cinco años, y ahora tengo que comprar un auto nuevo.

Versión simplificada:",Solicité la quiebra mencionada en el capítulo trece hace cinco años. Ahora debo comprar carro.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Solicité la quiebra prevista en el capítulo 13 hace cinco años, y ahora tengo que comprar un auto nuevo.

Versión simplificada:Solicité la quiebra mencionada en el capítulo trece hace cinco años. Ahora debo comprar carro."
2623,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Apartar dinero es como decir: ""Creo en mi futuro y estoy dispuesto a hacerme cargo de él"".

Versión simplificada:",Ahorrar es responsabilizarse del futuro.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Apartar dinero es como decir: ""Creo en mi futuro y estoy dispuesto a hacerme cargo de él"".

Versión simplificada:Ahorrar es responsabilizarse del futuro."
2638,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Para usar el cajero automático, solo se requiere su tarjeta (débito o crédito) y una clave secreta temporizada.

Versión simplificada:",Para usar el cajero automático solo necesita su tarjeta y una clave secreta.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Para usar el cajero automático, solo se requiere su tarjeta (débito o crédito) y una clave secreta temporizada.

Versión simplificada:Para usar el cajero automático solo necesita su tarjeta y una clave secreta."
2642,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Liquidez del instrumento se refiera a que el que el que reciba el pago pueda utilizarlo inmediatamente para comprar o pagar otras cosas.

Versión simplificada:",Liquidez del instrumento. Quien recibe el pago puede usarlo inmediatamente.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Liquidez del instrumento se refiera a que el que el que reciba el pago pueda utilizarlo inmediatamente para comprar o pagar otras cosas.

Versión simplificada:Liquidez del instrumento. Quien recibe el pago puede usarlo inmediatamente."
2643,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Fraccionamiento refiere a que pueda ser dividido en céntimos para hacer pagos exactos.

Versión simplificada:",Fraccionamiento. Se puede dividir en céntimos para pagos exactos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Fraccionamiento refiere a que pueda ser dividido en céntimos para hacer pagos exactos.

Versión simplificada:Fraccionamiento. Se puede dividir en céntimos para pagos exactos."
2653,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En cualquier caso, siendo el ciberespacio un territorio relativamente joven y con tantas perspectivas de utilización comercial, es natural que estén surgiendo con profusión nuevos medios de pago diseñados específicamente para Internet.

Versión simplificada:",Es normal que aparezcan nuevos medios de pagos por internet porque este es un campo reciente.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En cualquier caso, siendo el ciberespacio un territorio relativamente joven y con tantas perspectivas de utilización comercial, es natural que estén surgiendo con profusión nuevos medios de pago diseñados específicamente para Internet.

Versión simplificada:Es normal que aparezcan nuevos medios de pagos por internet porque este es un campo reciente."
2654,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Los pagos electrónicos son aquellas transacciones en que se utilizan canales electrónicos para realizar pagos monetarios sin el empleo de efectivo como medio de pago.

Versión simplificada:",Los pagos electrónicos son los que usan medios electrónicos para hacer pagos sin usar efectivo.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Los pagos electrónicos son aquellas transacciones en que se utilizan canales electrónicos para realizar pagos monetarios sin el empleo de efectivo como medio de pago.

Versión simplificada:Los pagos electrónicos son los que usan medios electrónicos para hacer pagos sin usar efectivo."
2655,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si bien es cierto, el efectivo es de amplio uso y alcance universal, la administración del mismo tiene un costo implícito (monetario, de disponibilidad y riesgo) dentro de la actividad comercial de las empresas y personas, por lo que su utilización ha disminuido en relación con los pagos electrónicos.

Versión simplificada:","La administración del dinero tiene un costo en la actividad comercial de las empresas y personas. Por eso, disminuye su uso en relación con los pagos electrónicos.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Si bien es cierto, el efectivo es de amplio uso y alcance universal, la administración del mismo tiene un costo implícito (monetario, de disponibilidad y riesgo) dentro de la actividad comercial de las empresas y personas, por lo que su utilización ha disminuido en relación con los pagos electrónicos.

Versión simplificada:La administración del dinero tiene un costo en la actividad comercial de las empresas y personas. Por eso, disminuye su uso en relación con los pagos electrónicos."
2662,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Resguardar su información personal privada: es recomendable no divulgar su información personal  dirección, teléfono, números de identificación, cuentas bancarias y direcciones de correo electrónicos  a menos que tenga certeza de quién es el que recolecta la información y cuál será su uso posterior.

Versión simplificada:",No comparta su información personal privada.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Resguardar su información personal privada: es recomendable no divulgar su información personal  dirección, teléfono, números de identificación, cuentas bancarias y direcciones de correo electrónicos  a menos que tenga certeza de quién es el que recolecta la información y cuál será su uso posterior.

Versión simplificada:No comparta su información personal privada."
2671,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El intercambio de mercancías se inició con el trueque, anteriormente descrito, cuya base de funcionamiento se fundamenta en el valor relativo de las mercancías involucradas y el mutuo interés de las partes.

Versión simplificada:",El intercambio de mercancías inició con el trueque. En este el valor de la mercancía era relativo y había acuerdo entre las partes.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El intercambio de mercancías se inició con el trueque, anteriormente descrito, cuya base de funcionamiento se fundamenta en el valor relativo de las mercancías involucradas y el mutuo interés de las partes.

Versión simplificada:El intercambio de mercancías inició con el trueque. En este el valor de la mercancía era relativo y había acuerdo entre las partes."
