experiment_id,run_ts,dataset_name,sample_id,model_name,ruleset_name,prompt_type,source_text,reference_text,generated_text,prompt_text,status,error_message,inference_seconds,input_chars,output_chars,input_words,output_words,flag_artifacts,flag_prompt_leak,flag_truncation,flag_generic,empty_output,compression_ratio,n_flags
exp_medium_batch_v1,20260308_155905,FEINA,6553_LibroBAC.pdf,llama3,R2,zero-shot,"Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.","Algunas posesiones, el carro, una TV, un bote y ropa son activos, pero no son activos para la creación de riqueza. Estos no generan ningún dinero ni incrementan su valor. Por el contrario, al adquirirlos y usarlos, inician un proceso de pérdida de valor.","Algunas cosas que tienes, como tu coche o una TV grande, no te hacen rico. No ganan dinero ni aumentan de valor. En realidad, cuando las compras y las usas, pierden valor con el tiempo.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.

Versión simplificada:",success,,5.8018,319,185,56,35,False,False,False,False,False,0.625,0
exp_medium_batch_v1,20260308_155905,FEINA,6553_LibroBAC.pdf,mistral,R0,zero-shot,"Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.","Algunas posesiones, el carro, una TV, un bote y ropa son activos, pero no son activos para la creación de riqueza. Estos no generan ningún dinero ni incrementan su valor. Por el contrario, al adquirirlos y usarlos, inician un proceso de pérdida de valor.","Algunas cosas como un coche, una TV grande o cualquier otra tamaño, una lancha y ropa son activos, pero no crean riqueza porque no generan dinero ni aumentan en valor, en realidad se desvalorizan al ser adquiridas y usadas.

(Some things like a car, a big TV or any other size, a boat and clothes are assets, but they don't create wealth because they don't generate money or increase in value, instead they depreciate when acquired and used.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.

Versión simplificada:",success,,19.0128,319,442,56,78,False,False,False,False,False,1.3928571428571428,0
exp_medium_batch_v1,20260308_155905,FEINA,6553_LibroBAC.pdf,mistral,R2,zero-shot,"Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.","Algunas posesiones, el carro, una TV, un bote y ropa son activos, pero no son activos para la creación de riqueza. Estos no generan ningún dinero ni incrementan su valor. Por el contrario, al adquirirlos y usarlos, inician un proceso de pérdida de valor.","Algunas cosas como tu carro, una TV grande o cualquier tamaño, una lancha y ropa son activos, pero no crean riqueza porque no generan dinero ni se valoran más. En realidad, se depreciaban cuando se compran y usan.

(Some things like your car, a big TV or any size, a boat and clothes are assets, but they don't create wealth because they don't make money or increase in value. Instead, they depreciate when bought and used.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Algunas posesiones, como su automóvil, una TV de pantalla gigante o cualquier otro tamaño, un bote y la ropa, son activos, pero no son activos para la creación de riqueza, porque no generan ningún dinero ni incrementan su valor, ya que más bien cuando se adquieren y se ponen en uso, generan un proceso de depreciación.

Versión simplificada:",success,,5.234,319,424,56,76,False,False,False,False,False,1.3571428571428572,0
exp_medium_batch_v1,20260308_155905,FEINA,583_LibroNEFE_Sincopyright.pdf,llama3,R0,zero-shot,"Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.",El monto ahorrado cuando depositas dinero en una cuenta de ahorro generadora de intereses es el capital.,El dinero que guardas en una cuenta de ahorros que paga intereses es tu ahorro.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.

Versión simplificada:",success,,6.9061,106,79,18,15,False,False,False,False,False,0.8333333333333334,0
exp_medium_batch_v1,20260308_155905,FEINA,583_LibroNEFE_Sincopyright.pdf,llama3,R2,zero-shot,"Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.",El monto ahorrado cuando depositas dinero en una cuenta de ahorro generadora de intereses es el capital.,"Cuando pones dinero en una cuenta de ahorros que paga intereses, lo que ahorras es el capital.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.

Versión simplificada:",success,,3.3497,106,94,18,17,False,False,False,False,False,0.9444444444444444,0
exp_medium_batch_v1,20260308_155905,FEINA,583_LibroNEFE_Sincopyright.pdf,mistral,R0,zero-shot,"Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.",El monto ahorrado cuando depositas dinero en una cuenta de ahorro generadora de intereses es el capital.,"Cuando depositas dinero en una cuenta de ahorros, el dinero que guardas es tu capital.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.

Versión simplificada:",success,,5.3924,106,86,18,15,False,False,False,False,False,0.8333333333333334,0
exp_medium_batch_v1,20260308_155905,FEINA,583_LibroNEFE_Sincopyright.pdf,mistral,R2,zero-shot,"Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.",El monto ahorrado cuando depositas dinero en una cuenta de ahorro generadora de intereses es el capital.,"Cuando depositas dinero en una cuenta de ahorros, el dinero que guardas es tu capital.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Cuando depositas dinero en una cuenta de ahorros que genera intereses, el monto que ahorras es el capital.

Versión simplificada:",success,,2.5112,106,86,18,15,False,False,False,False,False,0.8333333333333334,0
exp_medium_batch_v1,20260308_155905,FEINA,1103_LibroUAC_Sincopyright.pdf,llama3,R0,zero-shot,"De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO","Así, puede calcular el monto obtenido tras cinco meses por ahorrar ciento cincuenta mil dólares mensuales con una tasa de interés de cinco por ciento. Utilice la siguiente fórmula para esto. Se suma uno al interés compuesto y se le multiplica por el tiempo. Luego, se le resta uno a este dato. Finalmente, se multiplica por el ahorro y se divide entre el interés compuesto.","Para saber cuánto tendrás en cinco meses, ahorrando $150.000 cada mes a un interés del 5% al mes, necesitas usar la siguiente fórmula: M = R [(1 + I)t - 1]/I.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO

Versión simplificada:",success,,7.8,201,158,45,31,False,False,False,False,False,0.6888888888888889,0
exp_medium_batch_v1,20260308_155905,FEINA,1103_LibroUAC_Sincopyright.pdf,llama3,R2,zero-shot,"De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO","Así, puede calcular el monto obtenido tras cinco meses por ahorrar ciento cincuenta mil dólares mensuales con una tasa de interés de cinco por ciento. Utilice la siguiente fórmula para esto. Se suma uno al interés compuesto y se le multiplica por el tiempo. Luego, se le resta uno a este dato. Finalmente, se multiplica por el ahorro y se divide entre el interés compuesto.","Para saber cuánto tendrás en 5 meses, ahorrando $150.000 cada mes y ganando un 5% de interés al mes, necesitas usar la siguiente fórmula: M = R [(1 + I)t - 1]/I.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO

Versión simplificada:",success,,5.0403,201,161,45,32,False,False,False,False,False,0.7111111111111111,0
exp_medium_batch_v1,20260308_155905,FEINA,1103_LibroUAC_Sincopyright.pdf,mistral,R0,zero-shot,"De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO","Así, puede calcular el monto obtenido tras cinco meses por ahorrar ciento cincuenta mil dólares mensuales con una tasa de interés de cinco por ciento. Utilice la siguiente fórmula para esto. Se suma uno al interés compuesto y se le multiplica por el tiempo. Luego, se le resta uno a este dato. Finalmente, se multiplica por el ahorro y se divide entre el interés compuesto.","Para saber cuánto tendrás en cinco meses ahorrando $150.000 mensually with a 5% monthly interest rate, use this formula: M = R [(1 + I)²-1]/ I
Donde: M = total amount, R = monthly savings ($150.000), I = interest rate (0.05) and t = number of months (5).","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO

Versión simplificada:",success,,10.6117,201,254,45,48,False,False,False,False,False,1.0666666666666667,0
exp_medium_batch_v1,20260308_155905,FEINA,1103_LibroUAC_Sincopyright.pdf,mistral,R2,zero-shot,"De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO","Así, puede calcular el monto obtenido tras cinco meses por ahorrar ciento cincuenta mil dólares mensuales con una tasa de interés de cinco por ciento. Utilice la siguiente fórmula para esto. Se suma uno al interés compuesto y se le multiplica por el tiempo. Luego, se le resta uno a este dato. Finalmente, se multiplica por el ahorro y se divide entre el interés compuesto.","Para saber cuánto tendrás en cinco meses ahorrando $150.000 cada mes con un interés del 5% mensual, usa esta fórmula: M = A [(1 + I)³ - 1]

Donde:
M = cantidad total
A = ahorro mensual
I = tasa de interés mensual

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
De este modo, para saber el monto que se tendrá en cinco meses, ahorrando $150.000 cada mes, a una tasa de interés de 5 % mensual, hay que usar la siguiente fórmula: M = R [( 1 + I)t - 1]/ I R = AHORRO

Versión simplificada:",success,,7.0566,201,215,45,44,False,False,True,False,False,0.9777777777777777,1
exp_medium_batch_v1,20260308_155905,FEINA,1267_LibroUide_Sincopyright.pdf,llama3,R0,zero-shot,De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.,Así comprobamos que el estado financiero está bien elaborado.,Verifica que el estado financiero esté bien hecho.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.

Versión simplificada:",success,,8.294,89,50,13,8,False,False,False,False,False,0.6153846153846154,0
exp_medium_batch_v1,20260308_155905,FEINA,1267_LibroUide_Sincopyright.pdf,llama3,R2,zero-shot,De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.,Así comprobamos que el estado financiero está bien elaborado.,Se verifica que el estado financiero está bien hecho.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.

Versión simplificada:",success,,2.869,89,53,13,9,False,False,False,False,False,0.6923076923076923,0
exp_medium_batch_v1,20260308_155905,FEINA,1267_LibroUide_Sincopyright.pdf,mistral,R0,zero-shot,De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.,Así comprobamos que el estado financiero está bien elaborado.,Se verifica que los libros contables estén bien hechos financieramente.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.

Versión simplificada:",success,,4.8539,89,71,13,10,False,False,False,False,False,0.7692307692307693,0
exp_medium_batch_v1,20260308_155905,FEINA,1267_LibroUide_Sincopyright.pdf,mistral,R2,zero-shot,De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.,Así comprobamos que el estado financiero está bien elaborado.,Se verifica que los libros estén bien hechos financieramente.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
De esta forma se comprueba que el estado financiero se encuentre correctamente elaborado.

Versión simplificada:",success,,2.0491,89,61,13,9,False,False,False,False,False,0.6923076923076923,0
exp_medium_batch_v1,20260308_155905,FEINA,77_LibroBAC.pdf,llama3,R0,zero-shot,"Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.","Se integró un equipo profesional interdisciplinario para la elaboración del documento. Este grupo se especializa en administración de empresas, economía, planificación y educación. También, tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población destinataria de la capacitación, la elaboración de la estructura de contenidos y el desarrollo de estos.","Un equipo de expertos con experiencia en administración, economía, planificación y educación trabajó juntos para crear un documento. Ellos investigaron sobre el tema, analizaron quiénes serían los destinatarios de la capacitación, diseñaron el contenido y lo crearon.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.

Versión simplificada:",success,,8.881,399,267,59,37,False,False,False,False,False,0.6271186440677966,0
exp_medium_batch_v1,20260308_155905,FEINA,77_LibroBAC.pdf,llama3,R2,zero-shot,"Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.","Se integró un equipo profesional interdisciplinario para la elaboración del documento. Este grupo se especializa en administración de empresas, economía, planificación y educación. También, tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población destinataria de la capacitación, la elaboración de la estructura de contenidos y el desarrollo de estos.","Un equipo de expertos con experiencia en administración, economía y educación trabajó juntos para crear un documento. Ellos investigaron sobre el tema, analizaron quiénes serían los beneficiarios de la capacitación, diseñaron el contenido y lo crearon.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.

Versión simplificada:",success,,6.2816,399,252,59,36,False,False,False,False,False,0.6101694915254238,0
exp_medium_batch_v1,20260308_155905,FEINA,77_LibroBAC.pdf,mistral,R0,zero-shot,"Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.","Se integró un equipo profesional interdisciplinario para la elaboración del documento. Este grupo se especializa en administración de empresas, economía, planificación y educación. También, tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población destinataria de la capacitación, la elaboración de la estructura de contenidos y el desarrollo de estos.","Un equipo profesional interdisciplinario trabajó juntos en la creación del documento, con énfasis en administración de empresas, economía, planificación y educación. Ellos lideraron la investigación inicial sobre el tema, identificaron la audiencia meta o objetivo de la capacitación y diseñaron la estructura de contenidos, terminando con su desarrollo.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.

Versión simplificada:",success,,10.183,399,354,59,48,False,False,False,False,False,0.8135593220338984,0
exp_medium_batch_v1,20260308_155905,FEINA,77_LibroBAC.pdf,mistral,R2,zero-shot,"Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.","Se integró un equipo profesional interdisciplinario para la elaboración del documento. Este grupo se especializa en administración de empresas, economía, planificación y educación. También, tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población destinataria de la capacitación, la elaboración de la estructura de contenidos y el desarrollo de estos.","Un equipo profesional multidisciplinario trabajó en la creación de este documento, con énfasis en administración de empresas, economía, planificación y educación. Anteriormente investigaron el tema y identificaron a nuestra audiencia objetivo o destinataria. Luego, diseñamos la estructura de contenidos y finalmente creamos los contenidos mismos.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Para la elaboración del documento se integró un equipo profesional interdisciplinario de trabajo con énfasis en administración de empresas, economía, planificación y educación, que tuvo a su cargo la investigación previa sobre el tema, la caracterización de la población meta o destinataria de la capacitación, la construcción de la estructura de contenidos y finalmente el desarrollo de los mismos.

Versión simplificada:",success,,4.6534,399,347,59,45,False,False,False,False,False,0.7627118644067796,0
exp_medium_batch_v1,20260308_155905,FEINA,102_LibroNEFE_Sincopyright.pdf,llama3,R0,zero-shot,'Mis padres no se lo podían permitir'.,"""Mis padres no se lo podían permitir"".",Mis padres no tenían dinero.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
'Mis padres no se lo podían permitir'.

Versión simplificada:",success,,6.9366,38,28,7,5,False,False,False,False,False,0.7142857142857143,0
exp_medium_batch_v1,20260308_155905,FEINA,102_LibroNEFE_Sincopyright.pdf,llama3,R2,zero-shot,'Mis padres no se lo podían permitir'.,"""Mis padres no se lo podían permitir"".",Mis padres no tenían dinero.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
'Mis padres no se lo podían permitir'.

Versión simplificada:",success,,2.8499,38,28,7,5,False,False,False,False,False,0.7142857142857143,0
exp_medium_batch_v1,20260308_155905,FEINA,102_LibroNEFE_Sincopyright.pdf,mistral,R0,zero-shot,'Mis padres no se lo podían permitir'.,"""Mis padres no se lo podían permitir"".","""Ellos no pudieron permitirlo a mis padres.""

(They couldn't allow it to my parents.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
'Mis padres no se lo podían permitir'.

Versión simplificada:",success,,5.5982,38,85,7,14,False,False,False,False,False,2.0,0
exp_medium_batch_v1,20260308_155905,FEINA,102_LibroNEFE_Sincopyright.pdf,mistral,R2,zero-shot,'Mis padres no se lo podían permitir'.,"""Mis padres no se lo podían permitir"".",Mi familia no pudo permitirlo. (Literally: My parents couldn't afford it.),"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
'Mis padres no se lo podían permitir'.

Versión simplificada:",success,,2.1621,38,74,7,11,False,False,False,False,False,1.5714285714285714,0
exp_medium_batch_v1,20260308_155905,FEINA,577_LibroUAC_Sincopyright.pdf,llama3,R0,zero-shot,en la situación inversa los precios suben.,Los precios suben en la situación inversa.,Los precios aumentan.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
en la situación inversa los precios suben.

Versión simplificada:",success,,6.354,42,21,7,3,False,False,False,True,False,0.42857142857142855,1
exp_medium_batch_v1,20260308_155905,FEINA,577_LibroUAC_Sincopyright.pdf,llama3,R2,zero-shot,en la situación inversa los precios suben.,Los precios suben en la situación inversa.,Los precios aumentan cuando la situación se invierte.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
en la situación inversa los precios suben.

Versión simplificada:",success,,3.7034,42,53,7,8,False,False,False,False,False,1.1428571428571428,0
exp_medium_batch_v1,20260308_155905,FEINA,577_LibroUAC_Sincopyright.pdf,mistral,R0,zero-shot,en la situación inversa los precios suben.,Los precios suben en la situación inversa.,"Cuando esto sucede, los precios aumentan.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
en la situación inversa los precios suben.

Versión simplificada:",success,,4.688,42,41,7,6,False,False,False,False,False,0.8571428571428571,0
exp_medium_batch_v1,20260308_155905,FEINA,577_LibroUAC_Sincopyright.pdf,mistral,R2,zero-shot,en la situación inversa los precios suben.,Los precios suben en la situación inversa.,"Cuando esto sucede, los precios aumentan.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
en la situación inversa los precios suben.

Versión simplificada:",success,,1.9625,42,41,7,6,False,False,False,False,False,0.8571428571428571,0
exp_medium_batch_v1,20260308_155905,FEINA,1316_LibroUAC_Sincopyright.pdf,llama3,R0,zero-shot,"En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Las remuneraciones de los trabajadores independientes se denominan ""honorarios"". Están sujetas solo a una retención de impuesto a la renta a cuenta del impuesto anual. Asimismo, no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Los honorarios de los trabajadores independientes se pagan sin deducciones previsionales. Solo se retiene un impuesto a la renta del 10,75% y no hay descuentos previsionales como con los trabajadores dependientes.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.

Versión simplificada:",success,,9.074,321,213,50,31,False,False,False,False,False,0.62,0
