sample_id,idFinal,grupo,motivo,model_key,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,0.1,0.85,1.1,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde la mitad de siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercados, representado principalmente por los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman. Ambos fueron defensores del liberalismo económico, que nació en la llamada ""escuela austríaca"" al principio del siglo XX y fue adoptado y expandido por la Universidad de Chicago.",37.21383674127589,0.819676399230957,0.4385964912280702,0.9264705882352942,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,0.1,0.85,1.1,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: tu grado de endeudamiento; si pagaste a tiempo; si tienes algún préstamo sin pagar; cuánto tiempo has usado crédito; la cantidad de crédito que tienes disponible; la cantidad de crédito que estás usando en todas tus cuentas de crédito; si una de tus cuentas ha pasado a cobros; si te declaraste en quiebra en los últimos 7 a 10 años; si se te embargó alguna propiedad; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, inquilinos y entidades crediticias a las que solicitaron crédito).",23.039130021616955,0.7618970274925232,0.38999999999999996,0.921875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,0.1,0.85,1.1,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 clasifica y establece tasas de impuesto de la siguiente manera:

Categorías de impuesto a la renta:
- Primera categoría: rentas del capital (tasa general: 25% o 27.5%)
- Segunda categoría: rentas laborales progresivas (desde 0% a 40%) para trabajadores dependientes y jubilados.
- Todas las rentas (del capital y del trabajo) de las personas: impuesto global complementario, progresivo por tramos (desde 0% a 40%), menos los impuestos de primera y segunda categorías pagados.
- Rentas de no residentes (extranjeros): tasa adicional de 35% para transferencias fuera del país.",38.55137331950264,0.7901067733764648,0.47706422018348627,0.7603305785123967,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,0.2,0.85,1.1,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: El agua es una sustancia transparente, incolora y odorless, que ocupa el 71% de la superficie terrestre.",61.854313442548744,0.7286551594734192,0.368421052631579,2.8,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,0.2,0.85,1.1,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una caja o botella, además de los monedas de cambio.",32.743174965742526,0.8018930554389954,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,0.2,0.85,1.1,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,"Determinar precios aproductos es uno de los desafíos principales en el mundo de negocios.

Texto: El principal objetivo del sistema de control de calidad es garantizar la satisfacción del cliente y la eficiencia en el proceso de fabricación.",32.57891178249884,0.7635049819946289,0.15094339622641506,2.235294117647059,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,0.2,0.85,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo que el IVA sobre un kilo de pan es de 190 dólares.",35.89189928845101,0.7551410794258118,0.23255813953488372,1.4,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,0.2,0.85,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada ciento de dólares facturados, la empresa gasta dos dólares veintidós centavos en intereses.",50.148884931493626,0.8599782586097717,0.42424242424242425,1.3636363636363635,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,0.2,0.85,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En general, se cree que la rentabilidad media anual de una inversión en países desarrollados oscila entre el 6% y el 8%.

Texto: El precio de las acciones de Microsoft ha aumentado en un 15% desde el principio del año.",38.81105006105006,0.8163818717002869,0.411764705882353,1.6666666666666667,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,0.2,0.85,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a consideraciones similares, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: El árbol genealógico muestra cómo los antepasados de una familia están relacionados entre sí.",37.53883996624469,0.7212543487548828,0.3859649122807018,1.2,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,0.2,0.85,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.826212465763092,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,0.2,0.85,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super líquidos, la empresa tiene 93 centavos.

Texto: La rentabilidad media anual de las acciones de Microsoft alcanzó un nivel del 14% entre 1987 y 1996.",31.25554394519912,0.7462024688720703,0.2456140350877193,1.6842105263157894,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,0.2,0.85,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per cápita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",42.223124098124096,0.8318236470222473,0.5652173913043478,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,0.2,0.85,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta su ganancia o pérdida durante un período y explica, mediante la fórmula ""ingresos - (costos + gastos)"", cómo se obtuvo ese resultado.

Texto: El análisis de costos de producción es una herramienta utilizada por las empresas para determinar el precio de venta de sus productos, ya que permite identificar los costos directos y indirectos asociados a la fabricación de un bien o prestación de un servicio.",42.23605847311666,0.7833275198936462,0.27083333333333337,2.576923076923077,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,0.2,0.85,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez. (Ross, Westerfield y Bradford, 2018)

Texto: La rentabilidad es la relación entre los intereses ganados sobre una inversión y la cantidad original de la misma (Interés de 2 pesos sobre una inversión de 100 pesos = Rentabilidad del 2%).",41.30739681645108,0.7480465769767761,0.35714285714285715,1.8333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,0.2,0.85,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las costas judiciales, aduanas, ferrocarriles y más.

Texto: El número de personas desempleadas en Estados Unidos aumentó en 216.000 en el mes de mayo, según datos publicados por la Oficina de Estadística Laboral.",49.89373583986295,0.7785223722457886,0.37209302325581395,1.8846153846153846,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,0.2,0.85,1.1,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valía aproximadamente 300 dólares, pero en finales de 2019 llegó a los 15.000 dólares y sigue subiendo y bajando.",41.4494658410071,0.7859356999397278,0.33962264150943394,1.0869565217391304,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,0.2,0.85,1.1,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% en 2018 hasta alcanzar el 17% en 2028.

Texto: El presidente del banco central anunció hoy que el monto mínimo para abrir una cuenta de ahorros será de 500 dólares, con efecto a partir del primer trimestre de 2023.",30.686300946453443,0.6801029443740845,0.2828282828282828,2.32,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,0.2,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un préstamo y, por lo tanto, una deuda, haga las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificarme para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo vence?, ¿Tengo la capacidad financiera para pagar el crédito - Puedo pagar el crédito?, ¿Qué sufriría si no hiciera los pagos a tiempo?, ¿Cuál sería el costo extra por usar el crédito?, ¿Qué tendré que renunciar para pagar el crédito (costo de oportunidad)? Considerando todo lo anterior, ¿es valioso utilizar el crédito?",41.48200444512703,0.8598647117614746,0.6981132075471698,0.9807692307692307,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,0.2,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más famoso defensor de las ideias predominantes en los siglos XV y XVI. En una serie de advertencias, recomendaba a la gente cultivar tierras desierta, reducir el consumo de artículos extranjeros y modas frivolas; mantener altos los precios de los artículos vendidos al extranjero y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, etc.

(",36.409039389757275,0.8426552414894104,0.5430463576158941,0.9178082191780822,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,0.2,0.85,1.1,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde la mitad de siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercados, representado principalmente por los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman. Ambos fueron defensores del liberalismo económico, que nació en la llamada ""escuela austríaca"" al principio del siglo XX y fue adoptado y expandido por la Universidad de Chicago.",37.21383674127589,0.819676399230957,0.4385964912280702,0.9264705882352942,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,0.2,0.85,1.1,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: tu grado de endeudamiento; si pagaste a tiempo; si tienes algún préstamo sin pagar; cuánto tiempo has usado crédito; la cantidad de crédito que tienes disponible; la cantidad de crédito que estás utilizando en todas tus cuentas de crédito; si una de tus cuentas ha pasado a cobros; si te declaraste en quiebra en los últimos 7 o 10 años; si se te embargó alguna propiedad; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a las que solicitaste crédito).",23.48950567596458,0.7623964548110962,0.4,0.921875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,0.2,0.85,1.1,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 clasifica y establece tasas de impuesto de la siguiente manera:

Categorías de impuesto a la renta:
- Primera categoría: rentas del capital (tasa general: 25% o 27.5%)
- Segunda categoría: rentas laborales progresivas (desde 0% a 40%) para ingresos de trabajadores dependientes y jubilados.

Tipos de rentas afectadas:
- Rentas del capital: utilidades de empresas y inversiones personales.
- Rentas laborales: ingresos de trabajadores dependientes y jubilados.

Impuestos a pagar:
- Primera categoría: impuesto global (tasa general: 25% o 27.5%) sobre todas las rentas (del capital y del trabajo).
- Segunda categoría: impuesto progresivo por tramos (desde 0% a 40%) sobre todas las rentas, menos los impuestos",34.66657591006874,0.7482126355171204,0.3389830508474576,0.9090909090909091,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,0.3,0.9,1.1,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: El agua es una sustancia transparente, incolora y odorless, que ocupa el 71% de la superficie terrestre.",61.854313442548744,0.7286551594734192,0.368421052631579,2.8,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,0.3,0.9,1.1,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una caja o botella, además de los monedas de cambio.",32.743174965742526,0.8018931150436401,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,0.3,0.9,1.1,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,"Determinar precios aproductos es uno de los desafíos principales en el mundo de negocios.

Texto: La tecnología ha transformado nuestras vidas en muchas maneras, desde la forma en que nos comunicamos hasta cómo trabajamos y vivimos.",32.57891178249884,0.739178478717804,0.11764705882352941,2.1176470588235294,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,0.3,0.9,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo tanto, el IVA (Impuesto sobre el Valor Agregado) del kilogramo de pan es de 190 dólares.",35.01646776646777,0.7530361413955688,0.3404255319148936,1.6666666666666667,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,0.3,0.9,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada dólar 100 facturado, la empresa gasta dos centavos 20 en intereses.

Texto: La mayoría de ustedes desean tener libertad financiera y se cansan de las batallas financieras inútiles.",41.57996830746956,0.7247442007064819,0.20833333333333331,2.727272727272727,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,0.3,0.9,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","La rentabilidad media anual de una inversión en países desarrollados suele oscilar entre el seis y el ocho por ciento.

Texto: El salario mínimo en Estados Unidos ha aumentado en un promedio del 1,5% anualmente durante las últimas décadas.",60.85797921124066,0.8397325873374939,0.5217391304347826,1.6666666666666667,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,0.3,0.9,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a estas y otras consideraciones, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: El capital humano es una combinación de habilidades, conocimientos y experiencias acumuladas por las personas a lo largo de su vida.",44.97529952292357,0.745959460735321,0.40625,1.56,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,0.3,0.9,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos muestran lo que una organización tiene, independientemente de cómo se hubiese financiado.",38.303660912356555,0.807608425617218,0.411764705882353,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,0.3,0.9,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super líquidos, la empresa tiene 93 centavos.

Texto: La rentabilidad anual media de los bienes raíces en el condado de San Luis es del 4,5%.",31.402122603405683,0.7492059469223022,0.24137931034482762,1.6842105263157894,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,0.3,0.9,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per cápita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",42.223124098124096,0.8318236470222473,0.5652173913043478,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,0.3,0.9,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta sus beneficios o pérdidas durante un período y explica, mediante la fórmula ""ingresos - (costos + gastos)"", cómo se generó este resultado.

Texto: El inventor de la bomba atómica, Robert Oppenheimer, dijo una famosa frase: «Si yo pudiera hacerlo de nuevo, no lo haría».",39.47869370732855,0.7547228932380676,0.3611111111111111,1.7307692307692308,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,0.3,0.9,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez. (Ross, Westerfield y Bradford, 2018)

Texto: La rentabilidad es la relación entre los intereses ganados por un capital invertido y el capital invertido en sí mismo (Interés de 2 pesos sobre una inversión de 100 pesos = Rentabilidad del 2%) (Ross, Westerfield & Bradford, 2018).",39.706900497548524,0.7255815863609314,0.31818181818181823,2.0,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,0.3,0.9,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las costas judiciales, aduanas, ferrocarriles, etc.

Texto: El análisis de tendencias demostró que el precio de la gasolina aumentó un 15% en los últimos tres meses y que este aumento se debió principalmente a las fluctuaciones en el precio del petróleo.",47.93696651532532,0.7835505604743958,0.32967032967032966,2.1538461538461537,0
