sample36_id,texto_eval_id,system_name,system_family,source_text,reference_text,generated_text,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity,score_cualitativo_1_5,score_cualitativo_100,aplico_regla_cero,score_fidelidad,score_comprension,score_fluidez,score_lexico,score_tono,score_estructura,score_numeros,version
22,130,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,Solo el escenario tres no es rentable.,18,7,12,1,1,1,44.50487982746048,9.616081612105386,80.84,81.17333333333333,-0.3333333333333286,0.3888888888888889,0,0.4722222222222222,0,0.2857142857142857,0.7222222222222222,84.135,64.23500000000001,19.89999999999999,0.6,0.2222222222222222,0.5,0.8603964447975159,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
23,131,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,"Gana rendimiento de $10,000 bonos que pagan el 6% (",13,10,14,1,1,1,22.85830440629202,6.272848091762075,118.64,120.53230769230768,-1.892307692307682,0.7692307692307693,0,0.7090909090909091,0,0.3,0.4615384615384615,115.845,112.36576923076925,3.479230769230768,0.32,0.0869565217391304,0.32,0.8033941388130188,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
24,132,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"El tema de las finanzas afecta a todos durante toda la vida, ya que explica donde obtenermos el dinero y cómo usarlo para cubrir nuestras propias necesidades.",39,27,25,1,1,2,34.397191271678786,4.789685837486139,78.6177777777778,81.14769230769232,-2.529914529914521,0.6923076923076923,0,0.4432989690721649,0,0.4444444444444444,0.6153846153846154,50.62018518518519,40.04012820512823,10.580056980056966,0.4150943396226415,0.0784313725490196,0.3018867924528302,0.8108551502227783,,4.7,94.0,False,5.0,5.0,3.0,5.0,5.0,5.0,5.0,
25,133,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,"¿Cómo contribuyen las empresas a la sociedad? Respuesta clara: Empresas producen bienes y servicios, crean empleos y pagan impositos.",8,19,8,1,2,1,34.505494505494504,7.707532488755381,63.47157894736841,89.09,-25.6184210526316,2.375,1,0.3736263736263736,0,0.7894736842105263,0.5,59.61921052631578,89.81000000000002,-30.190789473684237,0.2758620689655173,0.1481481481481481,0.2758620689655173,0.7835928797721863,,1.0,20.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
26,134,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,Estos principios están diseñados para promover que las firmas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios están diseñados para promover que las empresas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios fomentan que empresas financieras y consumidoras educen mejor a la población en este ámbitio.,27,16,27,1,1,1,11.55859015899584,3.386794718016299,57.965,67.50666666666669,-9.541666666666686,0.5925925925925926,0,0.5314685314685315,0,0.625,0.7777777777777778,42.8725,39.08314814814818,3.789351851851819,0.3404255319148936,0.0444444444444444,0.2978723404255319,0.8561250567436218,,4.0,80.0,False,1.0,5.0,5.0,5.0,5.0,5.0,5.0,
27,135,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.","Habla con ellos, hazlo claro que estás trabajando duro para pagarlos.",18,11,13,1,1,1,41.50283557541622,11.724489878110314,72.11272727272728,91.17333333333336,-19.060606060606062,0.6111111111111112,0,0.6107784431137725,0,0.6363636363636364,0.7777777777777778,65.57136363636366,74.61833333333335,-9.046969696969697,0.3703703703703704,0.16,0.3703703703703704,0.7928494811058044,,3.5,70.0,False,5.0,3.0,1.0,5.0,3.0,3.0,5.0,
28,136,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,Pero ¿en qué se compite?,Pero ¿en qué se compite?,¿En qué se competirá? (What is the competition about?),5,9,5,1,2,1,14.76190476190476,6.837203339116283,77.50666666666667,90.44,-12.933333333333325,1.8,1,0.4358974358974359,0,0.6666666666666666,0.4,91.57944444444446,102.155,-10.57555555555554,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.6801928877830505,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,137,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",Algunas personas creen que una impuesto del 10% afectaría igual a ambas familias. (,20,13,20,1,2,1,17.304689176828763,12.102671192556116,71.14769230769231,84.74000000000001,-13.5923076923077,0.65,1,0.6504854368932039,0,0.3846153846153846,0.6,75.73500000000001,65.35000000000002,10.384999999999993,0.4571428571428571,0.1818181818181818,0.4571428571428571,0.8247076869010925,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
30,138,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, en el intercambio, tomó la forma de bienes, pero después se convirtió en papel moneda, cheques y otras formas.",27,21,19,1,1,1,40.92704752534474,19.12481314888403,90.55428571428573,94.17333333333332,-3.619047619047621,0.7777777777777778,0,0.6192170818505338,0,0.3333333333333333,0.4814814814814814,70.135,66.77203703703705,3.3629629629629534,0.5714285714285713,0.25,0.5714285714285713,0.8839997053146362,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
31,139,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,Son estos sueños o objetivos reales? (Son dreams or real goals?),8,11,8,1,2,1,33.90186202686203,7.432998184513635,95.56727272727274,96.59,-1.0227272727272665,1.375,1,0.5794392523364486,0,0.4545454545454545,0.25,105.05318181818184,97.5975,7.455681818181816,0.6363636363636365,0.1999999999999999,0.4545454545454545,0.7339445948600769,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,140,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En poblados donde todos pueden votar, no hay verdadera carrera política.",19,11,18,1,1,1,17.230056980056982,2.9115521924905376,61.20363636363636,84.62947368421054,-23.425837320574185,0.5789473684210527,0,0.5081081081081081,0,0.5454545454545454,0.7368421052631579,54.244090909090914,66.51394736842106,-12.269856459330144,0.25,0.0,0.25,0.8167555928230286,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
33,141,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,Famosa persona dijo desanimado: nada grandioso se logra sin entusiasmo.,12,10,7,1,1,1,42.49074074074074,4.789232204309912,40.64,68.34,-27.700000000000003,0.8333333333333334,0,0.1891891891891892,0,0.5,0.5833333333333334,34.85500000000002,59.85166666666669,-24.99666666666667,0.4705882352941176,0.1333333333333333,0.2352941176470588,0.7937520742416382,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
34,142,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.",Este método calcula el interés sobre el interés anterior. (,8,9,8,1,2,1,30.413359788359788,11.731175160263996,44.17333333333333,51.59,-7.416666666666671,1.125,1,0.7321428571428571,0,0.3333333333333333,0.25,56.96833333333333,50.8725,6.095833333333331,0.7826086956521738,0.5714285714285713,0.7826086956521738,0.8396718502044678,,,,False,3.0,5.0,5.0,5.0,5.0,5.0,,
35,143,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,Se obtiene un resultado aproximademente a 300.000 dólares en seis años. (,10,12,10,1,2,1,61.04430291930292,30.26643726685862,69.84,100.64,-30.8,1.2,1,0.6935483870967742,0,0.4166666666666667,0.3,76.23500000000001,97.155,-20.919999999999987,0.5384615384615384,0.4166666666666666,0.5384615384615384,0.8255747556686401,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
36,144,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,"Registra todos tus gastos y ingresos, o comparelos con lo que planeabas gastar durante el mes. (Record): Write down all your expenses and income, or compare them with what you planned to spend during the month. (",20,36,20,1,3,1,18.178288258933417,6.062120981645538,98.34,93.74,4.59999999999998,1.8,2,0.1703470031545741,0,0.7222222222222222,0.5,91.00166666666668,74.69500000000001,16.306666666666672,0.3508771929824561,0.109090909090909,0.3157894736842105,0.6867639422416687,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,1,lora_mistral,lora,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",No tiene sentido ni motivación. Estos elementos son esenciales para la competencia.,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",12,12,12,1,1,2,9.18560606060606,10.57107085715154,48.34,48.34,0.0,1.0,0,1.0,1,0.0,0.0,39.08500000000001,39.08500000000001,0.0,0.6153846153846154,0.25,0.6153846153846154,0.8591129779815674,,4.8,96.0,False,5.0,5.0,5.0,3.0,5.0,5.0,5.0,
2,2,lora_mistral,lora,"En los procesos de importaciones y exportaciones intervienen, además de clientes y proveedores, instituciones del Estado y los bancos, tal como se indica en el siguiente recuadro:",Clientes y proveedores intervienen en las importancias y exportaciones. También lo hacen las instituciones estatales y los banco como se indica a continuación:,"En los procesos de importaciones y exportaciones intervienen clientes y proveedores, instituciones del Estado y los bancos.",27,17,23,1,1,2,32.67477405635301,5.659447895798514,56.13411764705885,69.72888888888889,-13.594771241830044,0.6296296296296297,0,0.8079470198675497,0,0.0,0.3703703703703703,39.58205882352942,41.39055555555555,-1.8084967320261285,0.4761904761904762,0.2,0.2857142857142856,0.7978476285934448,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3,3,lora_mistral,lora,"El robo de identidad ocurre cuando su información personal, tal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad ocurre cuando su información personal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.",El robo de identidad ocurre cuando su información personal se usa sin su conocimiento para cometer un fraude o robo.,33,20,32,1,1,1,32.33080471524408,42.31846227698562,75.74000000000001,81.9309090909091,-6.190909090909088,0.6060606060606061,0,0.7631578947368421,0,0.05,0.4242424242424242,56.005,47.34712121212122,8.657878787878772,0.7017543859649122,0.6181818181818183,0.7017543859649122,0.9088357090950012,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
4,4,lora_mistral,lora,"Los sueños de los niños tienen una gran variedad que va desde Tarzán hasta el Agente 007, pasando por Superman.",Los sueños de los niños son variados y van desde Tarzán hasta el Agente 007 y Superman.,"Los sueños de los niños tienen una gran variedad. Algunos son Tarzán, el Agente 007 o Superman.",20,17,17,1,2,1,43.90593399788802,27.57185986366082,92.4870588235294,99.74,-7.2529411764706,0.85,1,0.8252427184466019,0,0.1764705882352941,0.3,92.05852941176472,80.92500000000001,11.133529411764712,0.7,0.4736842105263157,0.7,0.881052553653717,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
5,5,lora_mistral,lora,Expresiones como soborno y cohecho se refieren a ilícitos vinculados a la compra de la voluntad de un individuo para provecho personal.,Expresiones como soborno y cohecho se refieren a delitos vinculados a comprar la voluntad de alguien para provecho personal.,Expresiones como soborno y cohecho son ilícitos vinculados a la compra de la voluntad de un individuo para provecho personal.,22,20,19,1,1,1,23.925485988104583,36.39412530979475,66.74000000000001,68.56727272727274,-1.827272727272728,0.9090909090909092,0,0.953846153846154,0,0.05,0.1363636363636363,46.660000000000025,46.07590909090911,0.5840909090909179,0.6500000000000001,0.4736842105263158,0.6500000000000001,0.9206437468528748,,4.6,92.0,False,5.0,5.0,5.0,3.0,3.0,5.0,5.0,
6,6,lora_mistral,lora,"DIRECCIÓN DE PRESUPUESTO (DIPRES): ""formula y lleva el control presupuestario de la nación.""",DIRECCIÓN DE PRESUPUESTO: formula y lleva el control presupuestario de la nación.,La Dirección de Presupuesto formula y lleva el control presupuestario de la nación.,13,13,12,1,1,1,65.60044893378227,67.67781116542882,74.37846153846155,69.76307692307694,4.615384615384613,1.0,0,0.6857142857142857,0,0.0769230769230769,0.0769230769230769,64.44269230769231,59.65038461538464,4.7923076923076735,0.9655172413793104,0.962962962962963,0.9655172413793104,0.8006953001022339,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
7,7,lora_mistral,lora,"Interés compuesto: Es la suma del capital y el interés acumulado, que se va multiplicando según los plazos convenidos. La tasa de interés es el porcentaje que se aplica a un préstamo o inversión realizada.",El interés compuesto es la suma del capital y el interés acumulado. La tasa de interés es el porcentaje aplicado a un préstamo o inversión realizada.,El interés compuesto es la suma del capital y el interés acumulado. Se multiplica según los plazos convenidos. La tasa de interés es el porcentaje que se aplica a un préstamo o inversión realizada.,35,34,26,2,3,2,60.230791528999326,64.95419684212207,74.31058823529413,77.58285714285716,-3.272268907563032,0.9714285714285714,1,0.945273631840796,0,0.0588235294117647,0.0857142857142857,67.23696078431375,61.17500000000004,6.061960784313712,0.8450704225352113,0.7826086956521738,0.8450704225352113,0.9345226287841796,,4.7,94.0,False,5.0,5.0,3.0,5.0,5.0,5.0,5.0,
8,8,lora_mistral,lora,La producción en un país se realiza mediante lo que se conoce como factores de producción y de los cuales nos ocuparemos en detalle más adelante.,A través de los factores de producción se realiza la producción en un país. Más adelante nos ocuparemos en detalle de estos factores.,La producción en un país se realiza mediante los factores de producción.,26,12,23,1,1,2,50.16148411309703,17.29333056214479,88.34000000000002,89.84000000000002,-1.5,0.4615384615384615,0,0.663594470046083,0,0.0,0.5384615384615384,80.61833333333335,63.42346153846155,17.1948717948718,0.6511627906976745,0.5365853658536585,0.3720930232558139,0.8263248801231384,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
9,9,lora_mistral,lora,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.",16,16,13,1,1,1,16.10760971055089,29.55043237121876,69.215,69.215,0.0,1.0,0,1.0,1,0.0,0.0,54.55375000000001,54.55375000000001,0.0,0.5806451612903226,0.4137931034482758,0.5806451612903226,0.9001113772392273,,4.8,96.0,False,5.0,5.0,5.0,3.0,5.0,5.0,5.0,
10,10,lora_mistral,lora,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a los réditos es un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,22,21,22,1,1,1,43.99022274022274,65.8198946244535,96.26857142857143,95.84,0.4285714285714306,0.9545454545454546,0,0.9649122807017544,0,0.0,0.0454545454545454,76.06833333333334,74.39409090909092,1.674242424242422,0.7826086956521738,0.6818181818181819,0.7826086956521738,0.946150541305542,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
11,11,lora_mistral,lora,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento. Aunque ya se trató en el capítulo anterior, se reitera tan importante aspecto centrados en el tema del presente y con la intención de reforzar el manejo del mismo:",50,47,29,1,2,2,35.67481423980475,34.53524082162092,87.60595744680852,92.0,-4.394042553191483,0.94,1,0.5234657039711191,0,0.0212765957446808,0.08,64.03712765957448,39.71100000000003,24.326127659574453,0.6352941176470589,0.4819277108433735,0.5882352941176471,0.8420698642730713,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
12,12,lora_mistral,lora,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.",La seguridad financiera consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,26,27,26,1,1,1,39.84314528432176,60.01661228281378,83.06222222222223,80.60923076923079,2.4529914529914407,1.0384615384615383,0,0.975609756097561,0,0.037037037037037,0.0,55.235000000000014,53.83884615384618,1.3961538461538368,0.8363636363636364,0.7169811320754716,0.8363636363636364,0.9465571641921996,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
13,13,lora_mistral,lora,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La última razón es encontrar un campo de acción intelectual para comprender el mundo real.,21,15,14,1,1,1,88.1268610397467,83.7117009877792,84.04,76.26857142857142,7.771428571428586,0.7142857142857143,0,0.8,0,0.0666666666666666,0.3333333333333333,71.38833333333335,55.30166666666668,16.086666666666673,0.9375,0.8666666666666666,0.9375,0.9671095609664916,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
14,14,lora_mistral,lora,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo se orienta hacia la salud, la belleza, el éxito y la felicidad, es probable que se obtenga estos resultados.",36,22,19,1,1,1,58.084315467592205,48.344927050618494,82.20363636363636,92.34,-10.13636363636364,0.6111111111111112,0,0.710691823899371,0,0.0909090909090909,0.4444444444444444,60.235000000000014,54.887777777777785,5.3472222222222285,0.7804878048780488,0.6666666666666666,0.7804878048780488,0.8956230282783508,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
15,15,lora_mistral,lora,"En la segunda etapa de programación, se definen los objetivos y se fijan las metas o resultados esperados, que deben ser lo más específicos y precisos posibles, para tener claridad en lo que se trata de alcanzar con las inversiones por realizar; por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.","En la segunda etapa de programación, se definen los objetivos y se fijan las metas específicas.","En la segunda etapa de programación se definen los objetivos y se fijan las metas o resultados esperados. Estos deben ser lo más específicos y precisos posibles para tener claridad en lo que se trata de alcanzar con las inversiones por realizar. Por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.",74,74,16,1,3,1,17.667262374707747,15.899805847613234,86.75891891891892,90.32648648648652,-3.5675675675675933,1.0,2,0.4032634032634032,0,0.0135135135135135,0.0135135135135135,61.7777927927928,13.286351351351373,48.491441441441424,0.3505154639175257,0.3157894736842105,0.3505154639175257,0.7905243635177612,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
16,16,lora_mistral,lora,Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.,Estas tarjetas traen pocos riesgos y ayudan a crear buen historial crediticio.,Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.,23,23,12,1,1,1,8.910533910533909,11.525449313283318,61.53565217391304,61.53565217391304,0.0,1.0,0,1.0,1,0.0,0.0,37.56543478260869,37.56543478260869,0.0,0.4571428571428571,0.303030303030303,0.4571428571428571,0.8625258207321167,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
17,17,lora_mistral,lora,"Adicionalmente, el canal móvil (celulares) es de alto potencial para utilizar pagos a través de mensajería de texto SMS permitiendo, desde cualquier lugar donde se tenga acceso al servicio inalámbrico, realizar pagos electrónicos.","Además, los celulares permiten realizar pagos electrónicos desde cualquier lugar con acceso al servicio inalámbrico.","Adicionalmente, el canal móvil es de alto potencial para utilizar pagos a través de mensajería de texto SMS. Esto permite realizar pagos electrónicos desde cualquier lugar donde se tenga acceso al servicio inalámbrico.",33,33,15,1,2,1,34.49226128782535,22.739562220830447,62.47636363636364,60.11272727272728,2.3636363636363527,1.0,1,0.7857142857142857,0,0.0606060606060606,0.0606060606060606,46.85621212121214,24.692575757575757,22.163636363636385,0.4642857142857142,0.3703703703703703,0.4642857142857142,0.8647160530090332,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
18,18,lora_mistral,lora,"Existen varias modalidades de cheques, como lo mencionan los mismos Alonso, Brailovsky y Ortiz (1999).","Según Alonso, Brailovsky y Ortiz (mil novecientos noventa y nueve) hay varias modalidades de cheques.","Existen varias modalidades de cheques, como mencionan Alonso, Brailovsky y Ortiz.",15,11,15,1,1,1,49.03531653531653,31.99122150567689,55.74909090909092,80.04,-24.29090909090909,0.7333333333333333,0,0.8852459016393442,0,0.0,0.2666666666666666,48.58045454545456,67.23500000000001,-18.654545454545456,0.5925925925925926,0.48,0.2962962962962963,0.8217395544052124,,4.9,98.0,False,5.0,5.0,5.0,5.0,5.0,5.0,3.0,
19,19,lora_mistral,lora,"La mayor ventaja es la flexibilidad que le da al usuario, quien puede pagar sus saldos por completo cada mes o puede pagar en parte.",La mayor ventaja es la flexibilidad para el usuario. Quien puede pagar sus saldos completos o en parte mensualmente.,"La mayor ventaja es la flexibilidad que le da al usuario, quien puede pagar sus saldos por completo cada mes o puede pagar en parte.",25,25,19,1,1,2,17.350576568950668,29.61516536011625,99.56,99.56,0.0,1.0,0,1.0,1,0.0,0.0,74.67900000000002,74.67900000000002,0.0,0.6818181818181819,0.5238095238095238,0.6818181818181819,0.8860107660293579,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
20,20,lora_mistral,lora,"El dinero que inviertes inicialmente se denomina ""capital"".",El capital es el dinero invertido inicialmente.,"El dinero que inviertes inicialmente se llama ""capital"".",8,8,7,1,1,1,22.54088504088504,5.604233375480572,51.59,36.59,15.0,1.0,0,0.9217391304347826,0,0.125,0.125,50.8725,35.297500000000014,15.574999999999989,0.5333333333333333,0.1538461538461538,0.3999999999999999,0.8269021511077881,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
21,21,lora_mistral,lora,"Existen modelos cuantitativos que permiten determinar de manera técnica el valor de la tasa de descuento como el CAPM1 y el WACC2 (Bell, 2016), los cuales no se incluyen en el presente documento; no obstante, la determinación subjetiva de la tasa de descuento exigida por el accionista puede utilizarse ante la falta de información de los mencionados modelos.","Hay modelos cuantitativos para determinar técnicamente el valor de la tasa de descuento, pero no se incluyen en este documento. Sin embargo, la determinación subjetiva de la tasa de descuento exigida por el accionista se puede utilizar ante la falta de información de esos modelos.","Existen modelos cuantitativos para determinar la tasa de descuento. Pero no se incluyen en este documento. Por eso, la tasa de descuento exigida por el accionista puede ser determinada subjetivamente.",58,30,45,1,3,2,58.46447927200608,33.895744937041904,52.64,80.94344827586207,-28.303448275862067,0.5172413793103449,2,0.1717352415026833,0,0.2666666666666666,0.6206896551724138,47.315000000000026,19.938448275862072,27.376551724137958,0.6153846153846154,0.5263157894736842,0.6153846153846154,0.8930918574333191,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
22,22,lora_mistral,lora,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,"Particularmente, el escenario tres es el único que presenta una situación no rentable.",18,13,12,1,1,1,93.97459838636308,77.60114635728617,60.5323076923077,81.17333333333333,-20.641025641025628,0.7222222222222222,0,0.8541666666666666,0,0.0769230769230769,0.3333333333333333,50.06576923076926,64.23500000000001,-14.16923076923075,0.962962962962963,0.96,0.962962962962963,0.9482125639915466,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
23,23,lora_mistral,lora,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,Obtenga el rendimiento de un bono de diez mil dólares que paga el seis por ciento.,13,16,14,1,1,1,84.26046605613169,75.41859578343532,102.965,120.53230769230768,-17.56730769230768,1.2307692307692308,0,0.723404255319149,0,0.375,0.2307692307692307,89.59750000000001,112.36576923076925,-22.768269230769235,0.8749999999999999,0.8666666666666666,0.8749999999999999,0.9231357574462892,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
24,24,lora_mistral,lora,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"El tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",39,37,25,1,1,2,18.880530462613176,20.89375946545534,80.84000000000002,81.14769230769232,-0.3076923076923066,0.9487179487179488,0,0.7053571428571429,0,0.0,0.0512820512820512,41.86743243243245,40.04012820512823,1.827304227304225,0.5806451612903226,0.3333333333333333,0.5483870967741935,0.8791068196296692,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
25,25,lora_mistral,lora,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,¿Qué función cumplen las empresas en la sociedad?,8,8,8,1,1,1,26.60215601392072,66.06328636027612,89.09,89.09,0.0,1.0,0,1.0,1,0.0,0.0,89.81000000000002,89.81000000000002,0.0,0.8888888888888888,0.75,0.8888888888888888,0.9631245732307434,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
