row_id,idFinal,source_text,reference_text,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex,rules_list,n_rules,main_rule,main_rule_name,families_list,n_families,main_family,src_words,src_sentences,has_number,has_money,has_percent,n_rules_bucket,length_bucket,lex_bucket,stratum,split_stratum
5,74_LibroBAC.pdf,"Luego de haber obtenido la anterior información y haber hecho acopio de las fuentes bibliográficas y virtuales respectivas, el equipo procedió a realizar la redacción o construcción del libro.",El equipo realizó la redacción del libro luego de obtener la información anterior y reunir las fuentes bibliográficas y virtuales respectivas.,Fiorella,19.0,5.0,6.0,1.0,,,,,,1,"[19, 5, 6, 1]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,29,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
2276,4023_LibroBAC.pdf,"La gente sin trabajo disminuye y así mismo los atracos, los robos y en general, la inseguridad social.",El desempleo y la inseguridad social disminuyen.,Vivian,6.0,5.0,,,,,,,,0,"[6, 5]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,18,1,0,0,0,r2,medium,0,fam=lexical | rules=r2 | len=medium | num=0 | lex=0,fam=lexical | rules=r2 | len=medium
2277,4024_LibroBAC.pdf,"Una fórmula, entonces, para vivir bien, para una vida mejor, para obtener un alto nivel de vida para todos es la productividad, obligación que todos tenemos en todos los momentos, no sólo por razón cívica, como ya lo dijimos, sino también por razón de dignidad y razón explicablemente ética.",La productividad es una fórmula para tener calidad de vida.,Vivian,16.0,5.0,19.0,,,,,,,0,"[16, 5, 19]",3,16.0,Parenthetical Phrases,"['reduction', 'structural']",2,reduction,49,1,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
2283,4041_LibroBAC.pdf,"Tal concepto dimensiona, por otro lado, el grado de comodidades de que dispone una persona, por lo tanto, hay quienes viven mejor, con un nivel de vida alto y quienes no viven tan bien, o sea, tienen un nivel de vida medio o bajo.","Por otro lado, este concepto mide el nivel de comodidades que tiene una persona. Es decir, algunas personas tienen un nivel de vida alto y otras un nivel de vida medio o bajo.",Vivian,15.0,4.0,,,,,,,,0,"[15, 4]",2,15.0,Sentence Length,"['structural', 'lexical']",2,structural,44,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2287,4048_LibroBAC.pdf,"Cada uno de los factores de producción, como es obvio, tiene un papel decisivo específico en la misma.",Cada factor de producción tiene un papel específico en esta.,Vivian,16.0,4.0,6.0,,,,,,,0,"[16, 4, 6]",3,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,18,1,0,0,0,r3,medium,0,fam=reduction | rules=r3 | len=medium | num=0 | lex=0,fam=reduction | rules=r3 | len=medium
2288,4049a_LibroBAC.pdf,"Por otra parte, en la economía existen los llamados sectores de la producción como son el rural, campesino, agrario o extractivo que se conoce como sector primario; el de la industria que se denomina sector secundario y el del comercio y servicios que es el sector terciario.","Por otra parte, en la economía existen sectores de producción. El sector primario es el rural, campesino o agrario. El sector secundario es la industria. Y el sector terciario es el del comercio y servicios.",Vivian,5.0,21.0,,,,,,,,0,"[5, 21]",2,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,47,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
2291,4053_LibroBAC.pdf,"La productividad, además de aumentar el deseo de producir e incrementar el empleo, ayuda a vivir mejor y a disminuir el costo de vida, lo que puede redundar en un mejor nivel de vida.","La productividad eleva el deseo de producción y aumento de empleo, ayuda a vivir mejor y a disminuir el costo de vida.",Vivian,5.0,16.0,1.0,,,,,,,1,"[5, 16, 1]",3,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,34,1,0,0,0,r3,long,1,fam=reduction | rules=r3 | len=long | num=0 | lex=1,fam=reduction | rules=r3 | len=long
2297,5581_LibroBAC.pdf,"Se pueden buscar y encontrar sitios donde la comida tiene un precio razonable, pero no ir a sitios que tienen decorados pomposos, papel de colgadura, alfombra, jefe de meseros y todas esas extras por las cuales pagan muchas personas normalmente.",Es mejor buscar lugares donde la comida tiene un precio razonable y no ir a lugares lujosos.,Vivian,15.0,4.0,18.0,,,,,,,0,"[15, 4, 18]",3,15.0,Sentence Length,"['structural', 'lexical', 'reduction']",3,structural,40,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
2298,5584_LibroBAC.pdf,"En el caso del almuerzo en el trabajo, no olvide que la lonchera es una solución muy económica.",La lonchera es una solución muy económica para el almuerzo en el trabajo.,Vivian,19.0,5.0,,,,,,,,0,"[19, 5]",2,19.0,Sentence Order,"['structural', 'reduction']",2,structural,18,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
2299,5586_LibroBAC.pdf,"Hay, como ya se dijo en otra parte de este libro, emergencias y contingencias que ocurren inevitablemente y que se vuelven un problema mayor si no hay con que atenderlas.","Como se dijo, hay emergencias y accidentes inevitables. Estas se vuelve un problema si no se atienden.",Vivian,5.0,15.0,1.0,,,,,,,1,"[5, 15, 1]",3,5.0,Unnecessary Words,"['reduction', 'structural', 'lexical']",3,reduction,30,1,0,0,0,r3,long,1,fam=reduction | rules=r3 | len=long | num=0 | lex=1,fam=reduction | rules=r3 | len=long
2303,5592_LibroBAC.pdf,"Lo importante es que se den en un plan de respeto, con objetividad (ojalá documental cuando sea necesario) y sin imposiciones.","Es importante que se den con respeto, objetividad y sin imposiciones.",Vivian,16.0,6.0,,,,,,,,0,"[16, 6]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,21,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2304,5593_LibroBAC.pdf,"Las deudas, la elaboración del presupuesto familiar, las cuentas por pagar, etc. pueden ser objeto de dolorosos conflictos familiares y, por esta razón, muchas parejas optan por no hablar de dinero para evitar disputas y con lo cual no se hacen ningún favor.","Las deudas, la elaboración del presupuesto familiar pueden causar dolorosos conflictos familiares. Por eso, muchas parejas prefieren no hablar de dinero para evitar peleas.",Vivian,5.0,4.0,15.0,1.0,,,,,,1,"[5, 4, 15, 1]",4,5.0,Unnecessary Words,"['reduction', 'lexical', 'structural']",3,reduction,43,2,0,0,0,r4plus,long,1,fam=reduction | rules=r4plus | len=long | num=0 | lex=1,fam=reduction | rules=r4plus | len=long
2305,5596_LibroBAC.pdf,"Sin embargo, aunque el amor y los sentimientos se interpongan, es importante, por no decir que necesario, que la pareja y la familia tomen en conjunto las decisiones que tienen que ver con la realidad y futuro financiero de las mismas.","Sin embargo, es importante que la pareja y la familia tomen en conjunto las decisiones con respecto a su realidad y futuro financiero.",Vivian,5.0,17.0,16.0,,,,,,,0,"[5, 17, 16]",3,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,41,1,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
2313,5612_LibroBAC.pdf,"Puede que algunos documentos estén bien guardados en una caja de seguridad, pero otros podrían estar regados descuidada y anárquicamente en una gaveta en la oficina o en la misma casa, e incluso muchos pueden haber ido a la basura.","Algunos documentos pueden estar guardados en una caja de seguridad, pero otros podrían estar tirados en cualquier lugar o en la basura.",Vivian,19.0,5.0,15.0,6.0,,,,,,0,"[19, 5, 15, 6]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,40,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
2316,5615_LibroBAC.pdf,"Alguien de confianza, por lo demás, debe saber de los documentos y poder acceder a ellos en caso necesario.",Alguien de confianza debe saber sobre los documentos y tener acceso a ellos cuando sea necesario.,Vivian,16.0,6.0,,,,,,,,0,"[16, 6]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,19,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2323,5632_LibroBAC.pdf,"Las familias a su vez, entregan al aparato productivo fuerza de trabajo, recursos naturales, capitales y conocimientos tecnológicos, conjunto que recibe el nombre de recursos productivos.","Las familias entregan al aparato productivo recursos productivos como fuerza de trabajo, recursos naturales, capitales y conocimientos tecnológicos.",Vivian,5.0,16.0,,,,,,,,0,"[5, 16]",2,5.0,Unnecessary Words,['reduction'],1,reduction,26,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
2326,5637_LibroBAC.pdf,"La riqueza nacional o de un país no se logra sólo porque aumente su producción, sus exportaciones o sus ingresos.","La riqueza nacional no se logra solo por el aumento de su producción, sus exportaciones o sus ingresos.",Vivian,5.0,6.0,,,,,,,,0,"[5, 6]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,20,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2327,5639_LibroBAC.pdf,"La forma de organización social y económica que los países adopten en la solución del problema económico es lo que se denomina un sistema económico, dándose en éste, a la vez, los llamados agentes económicos que son principalmente el Estado, las comunidades y las familias y las empresas de los tres sectores económicos ya varias veces mencionados.","El sistema económico es la forma de organización social y económica adoptada por los países en la solución de un problema económico. A la vez se dan los agentes económicos como el Estado, las familias, las comunidades y las empresas.",Vivian,15.0,19.0,5.0,,,,,,,0,"[15, 19, 5]",3,15.0,Sentence Length,"['structural', 'reduction']",2,structural,57,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
2332,5644_LibroBAC.pdf,"Para cumplir con sus funciones y lograr sus objetivos debe, además, planificar sus gastos y obtener el financiamiento respectivo.",Debe planificar sus gastos y obtener el financiamiento necesario para cumplir sus funciones.,Vivian,19.0,1.0,,,,,,,,1,"[19, 1]",2,19.0,Sentence Order,"['structural', 'lexical']",2,structural,19,1,0,0,0,r2,medium,1,fam=structural | rules=r2 | len=medium | num=0 | lex=1,fam=structural | rules=r2 | len=medium
2335,5650_LibroBAC.pdf,Empresas estatales que proporcionan utilidades directamente por las ventas de bienes y servicios.,Empresas estatales proveedoras de ganancias directas por las ventas de bienes y servicios.,Vivian,1.0,17.0,,,,,,,,1,"[1, 17]",2,1.0,Word Frequency,"['lexical', 'structural']",2,lexical,13,1,0,0,0,r2,medium,1,fam=lexical | rules=r2 | len=medium | num=0 | lex=1,fam=lexical | rules=r2 | len=medium
2338,5656_LibroBAC.pdf,"Como regulador económico, el gobierno vigila el funcionamiento de bancos y otras instituciones financieras, empresas telefónicas, radiotelefonía, tráfico aéreo, compañías de agua, gas y electricidad, sistemas de tracción y muchos otros servicios públicos de propiedad privada.","El gobierno vigila el funcionamiento de bancos, otras instituciones financieras, empresas telefónicas, radiotelefonía, tráfico aéreo, compañías de agua, gas y electricidad, sistemas de tracción y otros servicios de propiedad privada.",Vivian,21.0,5.0,,,,,,,,0,"[21, 5]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction']",2,structural,36,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2341,5660_LibroBAC.pdf,"Prepararse para el futuro es también prepararse para la jubilación y para los posibles gastos médicos todo lo cual requiere planeación, ahorro y un número limitado de deudas.",Prepararse para el futuro implica prepararse para la pensión y para los posibles gastos médicos.,Vivian,6.0,5.0,1.0,,,,,,,1,"[6, 5, 1]",3,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,28,1,0,0,0,r3,long,1,fam=lexical | rules=r3 | len=long | num=0 | lex=1,fam=lexical | rules=r3 | len=long
2345,5666_LibroBAC.pdf,"Al soñar se incrementan los niveles de energía, se ayuda a superar los obstáculos y se crea un enfoque claro para el futuro.","Soñar nos ayuda a subir los niveles de energía, superar obstáculos y enfocarnos hacia el futuro.",Vivian,6.0,5.0,1.0,,,,,,,1,"[6, 5, 1]",3,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,23,1,0,0,0,r3,medium,1,fam=lexical | rules=r3 | len=medium | num=0 | lex=1,fam=lexical | rules=r3 | len=medium
2350,5673_LibroBAC.pdf,"Si bien sobre los sueños se puede construir la prosperidad y la seguridad financiera, ya que mediante ellos se pueden incentivar las metas y convertirlas en realidad, esto no invita al extremo de perder o distanciar los pies de la realidad.",Aunque la prosperidad y la seguridad financiera se construyen sobre los sueños no debemos evadir la realidad.,Vivian,16.0,5.0,20.0,6.0,,,,,,0,"[16, 5, 20, 6]",4,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,41,1,0,0,0,r4plus,long,0,fam=reduction | rules=r4plus | len=long | num=0 | lex=0,fam=reduction | rules=r4plus | len=long
2359,5683_LibroBAC.pdf,El trabajar es una responsabilidad que se adquiere desde la familia para que los sueños se hagan realidad.,Trabajar por los sueños es una responsabilidad adquirida desde la familia.,Vivian,17.0,5.0,19.0,,,,,,,0,"[17, 5, 19]",3,17.0,Relative Clauses,"['structural', 'reduction']",2,structural,18,1,0,0,0,r3,medium,0,fam=structural | rules=r3 | len=medium | num=0 | lex=0,fam=structural | rules=r3 | len=medium
2364,5691_LibroBAC.pdf,"Nada en la vida de las personas ni en el universo ocurre al azar, al menos eso afirman los científicos, sin una causa explicativa y muchas veces esa causa o razón que hace que algo acontezca, o le pase a una persona es el entusiasmo.",En la vida nada ocurre sin una causa. Esa causa puede ser el entusiasmo.,Vivian,16.0,15.0,5.0,,,,,,,0,"[16, 15, 5]",3,16.0,Parenthetical Phrases,"['reduction', 'structural']",2,reduction,45,1,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
2365,5692_LibroBAC.pdf,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.",Vivian,16.0,1.0,,,,,,,,1,"[16, 1]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,36,1,0,0,0,r2,long,1,fam=reduction | rules=r2 | len=long | num=0 | lex=1,fam=reduction | rules=r2 | len=long
2371,5706_LibroBAC.pdf,"Prácticamente, todas las personas quieren tener éxito en la vida y éste lo dimensionan en buena parte los resultados financieros.",Muchas personas relacionan el éxito con los resultados financieros.,Vivian,1.0,5.0,6.0,,,,,,,1,"[1, 5, 6]",3,1.0,Word Frequency,"['lexical', 'reduction']",2,lexical,20,1,0,0,0,r3,medium,1,fam=lexical | rules=r3 | len=medium | num=0 | lex=1,fam=lexical | rules=r3 | len=medium
2372,5707_LibroBAC.pdf,"Sabemos, además, que las personas pueden ser felices y triunfar en la vida.",Las personas pueden ser felices y triunfadoras.,Vivian,5.0,17.0,6.0,,,,,,,0,"[5, 17, 6]",3,5.0,Unnecessary Words,"['reduction', 'structural', 'lexical']",3,reduction,13,1,0,0,0,r3,medium,0,fam=reduction | rules=r3 | len=medium | num=0 | lex=0,fam=reduction | rules=r3 | len=medium
2376,5715_LibroBAC.pdf,"Para vivir en ese clima de fe y optimismo, indispensable a la felicidad, hemos de hacer la guerra a dos enemigos: el escepticismo y los estados o fenómenos psicológicos enemigos del optimismo.",Debemos alejar la incredulidad y los enemigos del optimismo para vivir con fe.,Vivian,5.0,16.0,1.0,,,,,,,1,"[5, 16, 1]",3,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,32,1,0,0,0,r3,long,1,fam=reduction | rules=r3 | len=long | num=0 | lex=1,fam=reduction | rules=r3 | len=long
2381,5725_LibroBAC.pdf,"Esto ocurre con frecuencia con los que ingresan a los negocios, que al ver que después de los tres o seis meses no se cumplen sus expectativas entonces optan por retirarse, sin considerar que los negocios, como muchas metas de la vida, son a largo plazo.",Esto ocurre frecuentemente con quienes inician un negocio porque se retiran cuando no se cumplen sus expectativas después de tres o seis meses.,Vivian,9.0,5.0,16.0,,,,,,,0,"[9, 5, 16]",3,9.0,Subordinating Conjunctions,"['morphosyntactic', 'reduction']",2,morphosyntactic,46,1,0,0,0,r3,long,0,fam=morphosyntactic | rules=r3 | len=long | num=0 | lex=0,fam=morphosyntactic | rules=r3 | len=long
2392,9223_LibroBAC.pdf,Una manera de conocer su flujo de efectivo es rastreando sus gastos diariamente por un período de tiempo.,Una manera de conocer su riqueza es rastrear sus gastos diariamente por un periodo.,Vivian,12.0,5.0,1.0,,,,,,,1,"[12, 5, 1]",3,12.0,Use of Gerund,"['morphosyntactic', 'reduction', 'lexical']",3,morphosyntactic,18,1,0,0,0,r3,medium,1,fam=morphosyntactic | rules=r3 | len=medium | num=0 | lex=1,fam=morphosyntactic | rules=r3 | len=medium
2394,9226_LibroBAC.pdf,¿Cómo pasa esto?,¿Cómo pasó?,Vivian,21.0,5.0,,,,,,,,0,"[21, 5]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction']",2,structural,3,1,0,0,0,r2,short,0,fam=structural | rules=r2 | len=short | num=0 | lex=0,fam=structural | rules=r2 | len=short
2396,9229_LibroBAC.pdf,"Para que se le haga más fácil, pida un recibo de todo lo que compre.",Pida un recibo por cada cosa comprada.,Vivian,5.0,17.0,,,,,,,,0,"[5, 17]",2,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,15,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2397,9231_LibroBAC.pdf,"Cuando haya pasado el mes, observe todo lo que ha gastado.",Observe los gastos pasados el mes.,Vivian,11.0,17.0,,,,,,,,0,"[11, 17]",2,11.0,Subjunctive Mood Verb Forms,"['morphosyntactic', 'structural']",2,morphosyntactic,11,1,0,0,0,r2,short,0,fam=morphosyntactic | rules=r2 | len=short | num=0 | lex=0,fam=morphosyntactic | rules=r2 | len=short
2400,9237_LibroBAC.pdf,"Ahora, si ya sabe dónde quiere llegar (sus metas) y qué tiene para lograrlo (sus recursos financieros), debemos definir cómo llegar hasta allá.","Cuando ya tiene sus metas y cuáles son sus recursos financieros, defina cómo llegará a ellas.",Vivian,5.0,16.0,,,,,,,,0,"[5, 16]",2,5.0,Unnecessary Words,['reduction'],1,reduction,23,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2405,9245_LibroBAC.pdf,"Total: Adquirir este benéfico hábito, es un problema que involucra actitud y además educación, por no hablar de responsabilidad.","Adquirir el hábito del ahorro implica actitud, educación y responsabilidad.",Vivian,5.0,15.0,,,,,,,,0,"[5, 15]",2,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,19,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2408,9255_LibroBAC.pdf,"Las cuentas de ahorros son de varios tipos tales como cuentas corrientes, cuentas de ahorro, el mercado monetario, el depósito a plazo, entre otros.","Las cuentas de ahorros son de varios tipos. Algunas son cuentas corrientes, de ahorros, el mercado monetario y el depósito a plazo.",Vivian,9.0,5.0,,,,,,,,0,"[9, 5]",2,9.0,Subordinating Conjunctions,"['morphosyntactic', 'reduction']",2,morphosyntactic,24,1,0,0,0,r2,medium,0,fam=morphosyntactic | rules=r2 | len=medium | num=0 | lex=0,fam=morphosyntactic | rules=r2 | len=medium
2409,9256_LibroBAC.pdf,"Para manejar y aumentar los ahorros es importante seguir varias recomendaciones como: Analizar las deudas, abrir la cuenta adecuada, ahorrar cierta cantidad cada mes, hacer una lista de metas, organizar la información, analizar los gastos e ingresos, determinar cómo se pueden reducir los gastos, entre otros.","Debemos seguir varias recomendaciones para manejar y aumentar los ahorros. Algunas son analizar las deudas, abrir la cuenta adecuada, ahorrar mensualmente, hacer una lista de metas, organizar la información, analizar los gastos e ingresos.",Vivian,19.0,15.0,5.0,,,,,,,0,"[19, 15, 5]",3,19.0,Sentence Order,"['structural', 'reduction']",2,structural,46,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
2410,9259_LibroBAC.pdf,Invertir significa usar el dinero ahorrado para comprar o participar en una oportunidad empresarial en la que se puede obtener ganancia o interés.,Invertir es usar el dinero ahorrado en una oportunidad empresarial donde se obtiene ganancia.,Vivian,9.0,1.0,5.0,6.0,,,,,,1,"[9, 1, 5, 6]",4,9.0,Subordinating Conjunctions,"['morphosyntactic', 'lexical', 'reduction']",3,morphosyntactic,23,1,0,0,0,r4plus,medium,1,fam=morphosyntactic | rules=r4plus | len=medium | num=0 | lex=1,fam=morphosyntactic | rules=r4plus | len=medium
2411,9261_LibroBAC.pdf,"Un aspecto también muy importante, en el tema del ahorro, es considerar el valor del dinero en el tiempo, ya que este último factor juega un gran papel, especialmente porque la tasa de interés es el precio del dinero por unidad de tiempo, para lo cual existen varios cálculos que se pueden realizar.",Un aspecto importante en el ahorro es considerar el valor del dinero en el tiempo. Esto porque la tasa de interés es el precio del dinero por el plazo.,Vivian,15.0,5.0,1.0,,,,,,,1,"[15, 5, 1]",3,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,53,1,0,0,0,r3,long,1,fam=structural | rules=r3 | len=long | num=0 | lex=1,fam=structural | rules=r3 | len=long
2412,9262_LibroBAC.pdf,Para ahorrar se requiere principalmente de disciplina y de paciencia.,Ahorrar requiere disciplina y paciencia.,Vivian,6.0,5.0,,,,,,,,0,"[6, 5]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,10,1,0,0,0,r2,short,0,fam=lexical | rules=r2 | len=short | num=0 | lex=0,fam=lexical | rules=r2 | len=short
2413,9263_LibroBAC.pdf,"El ahorro que una persona puede realizar apartando dinero en forma regular, preferiblemente.","Preferiblemente, el ahorro realizado por una persona regularmente.",Vivian,12.0,17.0,6.0,,,,,,,0,"[12, 17, 6]",3,12.0,Use of Gerund,"['morphosyntactic', 'structural', 'lexical']",3,morphosyntactic,13,1,0,0,0,r3,medium,0,fam=morphosyntactic | rules=r3 | len=medium | num=0 | lex=0,fam=morphosyntactic | rules=r3 | len=medium
2415,9999_LibroBAC.pdf,"En el lenguaje económico y de la administración de las finanzas, es muy común oír hablar de la inversión, como una modalidad o recurso que le permite a las personas, a las familias, a las empresas y organizaciones e incluso al Estado, poner a trabajar sus ahorros, en función de incrementarlos y aportarle a ellos un valor agregado mediante los intereses, dividendos u otros dineros que se obtienen con la inversión, según sea el tipo o modalidad de inversión por la que se opte.",En el lenguaje económico y de la administración de las finanzas es común escuchar sobre inversión. Como un recurso que les permite a las personas aumentar sus ahorros según la modalidad de inversión escogida.,Vivian,15.0,5.0,17.0,1.0,,,,,,1,"[15, 5, 17, 1]",4,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,84,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
2420,10011_LibroBAC.pdf,"Se observa, claramente, la importancia de la inversión en la educación para el logro de la libertad financiera.",Observamos la importancia de la inversión en la educación para conseguir la libertad financiera.,Vivian,16.0,6.0,,,,,,,,0,"[16, 6]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,18,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2421,10015_LibroBAC.pdf,"Existen diversas alternativas de inversión, que se describirán más adelante, unas más beneficiosas que otras, incluyendo aquellas en las que se corren riesgos hasta de perder dinero, lo cual hace aconsejable reunir mucha información y contar, si es posible, con elementos de parte de los conocedores del mundo de las inversiones.",Existen diversas alternativas de inversión. Unas más beneficiosas que otras.,Vivian,15.0,5.0,,,,,,,,0,"[15, 5]",2,15.0,Sentence Length,"['structural', 'reduction']",2,structural,51,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2428,10026_LibroBAC.pdf,"Desde los primeros capítulos de este Libro Maestro se ha podido observar, como ya se ha mencionado, el papel clave de la inversión para una persona, la familia, la comunidad o el país.",Desde los primeros capítulos vemos el papel clave de la inversión.,Vivian,16.0,6.0,5.0,,,,,,,0,"[16, 6, 5]",3,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,33,1,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
2430,10034_LibroBAC.pdf,"Esta diferencia conceptual es muy útil, pues no es lo mismo tener una utilidad de 100 cuando la inversión es de 1,000 que cuando la inversión es de 10,000, por ejemplo.",Esta diferencia conceptual es importante. No es lo mismo una ganancia de cien cuando la inversión es de mil que cuando la inversión es de diez mil.,Vivian,14.0,5.0,,,,,,,,0,"[14, 5]",2,14.0,Use of Numerical Expressions,"['structural', 'reduction']",2,structural,31,1,1,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=1 | lex=0,fam=structural | rules=r2 | len=long
2431,10035_LibroBAC.pdf,"En el primer caso, la rentabilidad sería de 10%, mientras que en el segundo caso sería de 1%.","En el primer caso, la rentabilidad sería de diez por ciento y en el segundo caso sería de uno por ciento.",Vivian,14.0,6.0,,,,,,,,0,"[14, 6]",2,14.0,Use of Numerical Expressions,"['structural', 'lexical']",2,structural,18,1,1,0,1,r2,medium,0,fam=structural | rules=r2 | len=medium | num=1 | lex=0,fam=structural | rules=r2 | len=medium
2433,10037_LibroBAC.pdf,Los intereses corresponden a pagos que se realizan por la utilización de dinero por un cierto plazo.,Los intereses son pagos realizados por el uso del dinero por un cierto tiempo.,Vivian,17.0,6.0,1.0,,,,,,,1,"[17, 6, 1]",3,17.0,Relative Clauses,"['structural', 'lexical']",2,structural,17,1,0,0,0,r3,medium,1,fam=structural | rules=r3 | len=medium | num=0 | lex=1,fam=structural | rules=r3 | len=medium
2436,10042_LibroBAC.pdf,"Existe, asimismo, la tasa preferencial que se refiere a tasas de interés más bajas que se otorga a clientes preferenciales, cuando se adquiere un préstamo, especialmente cuando se realizan inversiones en proyectos o asuntos calificados.",Las tasas preferenciales son las tasas de interés más bajas otorgadas a clientes preferenciales cuando adquieren un préstamo.,Vivian,15.0,5.0,,,,,,,,0,"[15, 5]",2,15.0,Sentence Length,"['structural', 'reduction']",2,structural,35,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2437,10044_LibroBAC.pdf,"Los inversionistas inteligentes miran mucho más allá, al colocar su dinero en inversiones en forma regular y al mantenerlo invertido por cinco, diez, quince o veinte años.","Los inversionistas inteligentes invierten regularmente por cinco, diez, quince o veinte años.",Vivian,5.0,6.0,,,,,,,,0,"[5, 6]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,27,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
2441,10052_LibroBAC.pdf,"Esta etapa, asimismo, permitirá la realización final de la evaluación para tomar lecciones de la experiencia y contar con recomendaciones que permitan orientar otras inversiones o reinversiones que se propongan realizar.","Además, permite evaluar para aprender de la experiencia y hacer recomendaciones que orienten inversiones futuras.",Vivian,15.0,5.0,6.0,,,,,,,0,"[15, 5, 6]",3,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,31,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
